frame,PC1,PC2,cluster
0,4.76860197336637,-6.989334877048694,2
1,5.366451961875644,-10.157370302368605,2
2,9.30461794949649,-8.566554784392087,2
3,10.373810201180177,-8.203240451224024,2
4,8.145788607685216,-8.879598961782627,2
5,11.286277834899995,-7.674335405394771,2
6,11.145608094399407,-7.200351540343701,2
7,11.470649811496202,-6.080986895762334,2
8,9.716580288303492,-7.466735428556138,2
9,10.836557189104363,-6.748028268230587,2
10,11.8694798637441,-8.010072697699483,2
11,11.341473832305471,-6.980999452511606,2
12,11.039489732184613,-6.677701085440505,2
13,10.108523958904575,-6.558853570058222,2
14,11.161927283309199,-7.577167948608997,2
15,11.503936342019138,-7.904526751050839,2
16,10.951119046761324,-6.424601283769206,2
17,11.964485160723582,-8.346806582712853,2
18,12.44107098489759,-5.561700146483945,2
19,9.451122661962499,-5.847119590245485,2
20,12.922309077254813,-4.124855389397437,2
21,11.525011611052681,-4.994075412144059,2
22,13.351412121560267,-6.644296858691146,2
23,13.117419053628268,-6.895671461657634,2
24,14.654817306602672,-6.57348966745162,2
25,12.784474735140382,-7.5212938363255075,2
26,12.693380855558496,-6.548314495127582,2
27,12.938527910555274,-6.428695870278089,2
28,12.827324202960387,-6.472952827565557,2
29,12.626036043353093,-6.037197876125369,2
30,13.857620280514766,-5.4964979116731545,2
31,12.740627339038666,-5.961296179520845,2
32,13.73069006686455,-3.8959113303544797,2
33,13.22704152745021,-5.814378837290079,2
34,12.049166122479667,-4.858922165512852,2
35,11.550516971686495,-3.6542773428967674,2
36,11.143000367923694,-6.382677464411768,2
37,12.252434690458523,-5.649586359868559,2
38,10.42342528918356,-3.3484914736047577,2
39,11.195814214785676,-5.257731878186011,2
40,11.683677114891818,-6.670238799343076,2
41,12.191959043122356,-4.685851070847553,2
42,11.287947598765612,-5.208735024204514,2
43,11.748654844271828,-4.797782122296653,2
44,13.339127723408907,-5.355954961773802,2
45,13.722854866529644,-4.985998171937823,2
46,12.321049763272534,-1.6308021190837614,2
47,11.297037473701936,-2.828866728888135,2
48,10.759063395246724,-4.309548518267711,2
49,13.079916911295088,-3.915139669229334,2
50,12.775711598808233,-4.582205059521952,2
51,12.296929806770201,-4.424249710361063,2
52,12.146957854531367,-5.4484161707394705,2
53,14.596081633357251,-4.775402380659735,2
54,13.843365841330591,-4.456662036088566,2
55,13.16386432410211,-3.913615349905116,2
56,14.940836491449053,-4.634992513613878,2
57,13.964802392688576,-6.2991761567587385,2
58,13.811040334586055,-6.120846905854012,2
59,15.50066132545303,-7.203203784975135,2
60,15.161308636344552,-6.57489573909772,2
61,14.373585948852448,-5.875574760127951,2
62,14.162919026189222,-4.09118665091941,2
63,15.079293471095976,-3.6630595768450336,2
64,11.482692677900394,-4.662955966445199,2
65,13.275147945038707,-6.7289383305908474,2
66,13.18246824853761,-7.792410771079424,2
67,13.120176967307842,-6.101713252559697,2
68,13.054630871367003,-3.910593325465858,2
69,14.709575495889318,-4.42348248294998,2
70,13.753978035273745,-2.9979370623799975,2
71,15.736429685875152,-5.797174391465416,2
72,16.015671891044278,-4.69671121150187,2
73,17.421697385858607,-5.049809461192335,2
74,17.39821082924693,-4.573947317347017,2
75,16.164414534687815,-5.485522951973745,2
76,14.693897010958324,-4.070224963278428,2
77,12.24338453598548,-3.5187526276746652,2
78,14.50831522127226,-2.711418810737251,2
79,14.442145506503989,-4.545899653369136,2
80,13.302605396215444,-2.21435075715427,2
81,14.892266709755905,-2.6997764448171013,2
82,12.74672833163495,-3.9465914924515655,2
83,13.898282647684336,-2.3846607624091436,2
84,14.8145362664158,-3.620034227102898,2
85,14.239797840364895,-3.9277512940193526,2
86,13.634750251304295,-4.456243314627017,2
87,14.011630030700958,-2.4728280950589134,2
88,15.126453918317253,-2.056312059451412,2
89,15.806108194572692,-3.3268594976395107,2
90,15.479835839772683,-2.8273993232263033,2
91,14.851390688249717,-4.610816178964931,2
92,15.345289234262685,-3.791488734097369,2
93,15.183449281892871,-4.155993340888008,2
94,15.618608807980738,-4.2751087318768795,2
95,16.637307216128995,-4.5569277841586295,2
96,16.750022130629848,-4.304148291425186,2
97,15.459864525060524,-5.007161364813415,2
98,15.983246330181892,-3.606175386841521,2
99,16.081087315147908,-1.7111973903011648,2
100,13.30797548142892,-2.9587311668938043,2
101,15.286053098529981,-3.6233075522983467,2
102,15.713842769338735,-2.0572441267389836,2
103,14.367607417461015,-2.8784220169610943,2
104,14.71165290392291,-2.2208304355982893,2
105,12.949593034762364,-1.394170600954888,2
106,13.821070892056031,-1.2217949841042783,2
107,11.766065492147293,0.3427425013630945,2
108,11.81547603947098,-1.323289053608834,2
109,11.542388496843973,-1.8671898972613639,2
110,14.109420619518446,-1.1261987366339894,2
111,13.175074958975783,-1.3900461704190572,2
112,14.239478320301066,-1.9312918754692172,2
113,14.595383581365335,-1.0182400440501653,2
114,14.008652700891151,-1.5230671839119243,2
115,15.803296132980988,-2.896345479509171,2
116,14.257272904069021,-2.64658842034276,2
117,14.370784877732234,-0.4208673177647665,2
118,13.414518964966756,-1.6468299015427241,2
119,14.713154227774195,-1.1905645039229678,2
120,12.46523009107794,-1.814957570234618,2
121,10.163880486525942,-0.6388471424843442,2
122,11.874242422167578,-0.6740851844485413,2
123,13.313444209675207,-0.5583665985530444,2
124,12.268636067641268,-1.0602928035845613,2
125,12.878506659337909,-2.0116430528428,2
126,13.592621314905914,-1.0695947616093828,2
127,14.613653745297277,-1.7298386339401985,2
128,12.783189346218407,-2.140252459442622,2
129,13.416610373400674,-0.9197084303251596,2
130,14.92316119182584,-1.3521002712787344,2
131,14.171596288163045,-2.081717246022159,2
132,15.063421524561972,-2.532572823215893,2
133,13.90430068702991,-2.74219113492114,2
134,16.333731575602233,-5.035041245501327,2
135,13.362732464914894,-3.1230934931677563,2
136,13.822329914088852,-2.112980651196425,2
137,13.978168385071918,-3.309541257015452,2
138,13.632643146554235,-3.4973980133506215,2
139,12.13233385490413,-2.6397996655127747,2
140,13.49961426231253,-2.406871419270956,2
141,11.499074327522639,-3.0456570743806517,2
142,11.470408346896264,-2.0207346222521774,2
143,13.023552329797933,-1.6467742219869965,2
144,12.891477791101886,-0.30257454771157716,2
145,13.666495292935377,-2.4404761853776664,2
146,14.190486060840428,-3.009631798809913,2
