PC1,PC2,delta_G
-8.50403487636268,-1.693754588023391,1.7288476977526157
-8.25893396300512,-0.9429961008121905,3.457695395505213
-8.013833049647559,5.563577455018212,3.4576953955052483
-7.768732136289998,-2.194260246164191,3.4576953955052483
-7.768732136289998,-1.4435017589529915,3.4576953955052314
-7.768732136289998,1.0590265317510097,3.4576953955052314
-7.768732136289998,1.3092793608214102,3.4576953955052483
-7.768732136289998,2.3102906771030103,3.4576953955052483
-7.768732136289998,3.561554822455011,3.4576953955052314
-7.768732136289998,5.813830284088612,3.457695395505213
-7.523631222932437,-1.9440074170937907,3.4576953955052225
-7.523631222932437,-1.4435017589529915,3.4576953955052225
-7.523631222932437,-0.4424904426713905,3.4576953955052403
-7.523631222932437,2.06003784803261,3.4576953955052225
-7.523631222932437,2.5605435061734108,3.4576953955052225
-7.523631222932437,3.06104916431421,3.4576953955052225
-7.278530309574877,-1.4435017589529915,0.717536625109232
-7.278530309574877,-1.193248929882591,3.4576953955052483
-7.278530309574877,-0.9429961008121905,3.4576953955052314
-7.278530309574877,1.5595321898918106,3.4576953955052314
-7.278530309574877,1.8097850189622102,3.4576953955052314
-7.278530309574877,2.3102906771030103,1.7288476977526326
-7.278530309574877,3.8118076515254105,1.7288476977526157
-7.278530309574877,4.812818967807011,3.4576953955052314
-7.033429396217317,-1.9440074170937907,3.4576953955052225
-7.033429396217317,-1.4435017589529915,3.4576953955052225
-7.033429396217317,-1.193248929882591,3.4576953955052403
-7.033429396217317,-0.19223761360099,3.4576953955052225
-7.033429396217317,1.8097850189622102,3.4576953955052225
-7.033429396217317,2.3102906771030103,3.4576953955052403
-7.033429396217317,2.5605435061734108,3.4576953955052225
-7.033429396217317,3.06104916431421,3.4576953955052225
-7.033429396217317,3.561554822455011,3.4576953955052225
-7.033429396217317,4.062060480595811,3.4576953955052403
-7.033429396217317,5.3133246259478115,3.4576953955052225
-7.033429396217317,7.815852916651812,3.4576953955052048
-6.788328482859756,-2.6947659043049916,3.4576953955052403
-6.788328482859756,-2.194260246164191,3.4576953955052483
-6.788328482859756,-1.193248929882591,1.7288476977526326
-6.788328482859756,-0.19223761360099,3.4576953955052314
-6.788328482859756,1.8097850189622102,3.4576953955052314
-6.788328482859756,2.3102906771030103,3.4576953955052483
-6.788328482859756,2.5605435061734108,3.4576953955052314
-6.788328482859756,3.3113019933846104,1.7288476977526326
-6.543227569502195,-1.9440074170937907,3.4576953955052225
-6.543227569502195,-1.693754588023391,1.7288476977526068
-6.543227569502195,-1.193248929882591,3.4576953955052403
-6.543227569502195,-0.692743271741791,1.7288476977526068
-6.543227569502195,-0.19223761360099,3.4576953955052225
-6.543227569502195,1.0590265317510097,3.4576953955052225
-6.543227569502195,1.3092793608214102,3.4576953955052403
-6.543227569502195,3.06104916431421,3.4576953955052225
-6.543227569502195,3.8118076515254105,0.7175366251092229
-6.543227569502195,4.312313309666211,3.4576953955052225
-6.543227569502195,6.064083113159011,3.4576953955052403
-6.298126656144635,-2.194260246164191,1.7288476977526241
-6.298126656144635,-1.9440074170937907,3.4576953955052225
-6.298126656144635,-1.693754588023391,3.4576953955052225
-6.298126656144635,-1.4435017589529915,3.4576953955052225
-6.298126656144635,-1.193248929882591,3.4576953955052403
-6.298126656144635,-0.19223761360099,3.4576953955052225
-6.298126656144635,0.058015215469409576,3.4576953955052225
-6.298126656144635,0.5585208736102096,3.4576953955052403
-6.298126656144635,0.8087737026806101,3.4576953955052225
-6.298126656144635,1.3092793608214102,1.7288476977526241
-6.298126656144635,1.8097850189622102,3.4576953955052225
-6.298126656144635,2.5605435061734108,1.7288476977526068
-6.298126656144635,3.06104916431421,3.4576953955052225
-6.298126656144635,3.8118076515254105,0.7175366251092229
-6.298126656144635,4.062060480595811,3.4576953955052403
-6.298126656144635,4.812818967807011,1.7288476977526068
-6.298126656144635,5.3133246259478115,3.4576953955052225
-6.053025742787074,-4.446535707797792,3.4576953955052314
-6.053025742787074,-2.9450187333753917,3.4576953955052314
-6.053025742787074,-2.6947659043049916,1.7288476977526241
-6.053025742787074,-2.194260246164191,3.4576953955052483
-6.053025742787074,-1.9440074170937907,3.4576953955052314
-6.053025742787074,-0.9429961008121905,0.717536625109232
-6.053025742787074,-0.4424904426713905,3.4576953955052483
-6.053025742787074,-0.19223761360099,3.4576953955052314
-6.053025742787074,0.058015215469409576,3.4576953955052314
-6.053025742787074,0.8087737026806101,3.4576953955052314
-6.053025742787074,1.3092793608214102,3.4576953955052483
-6.053025742787074,1.5595321898918106,3.4576953955052314
-6.053025742787074,1.8097850189622102,3.4576953955052314
-6.053025742787074,2.06003784803261,3.4576953955052314
-6.053025742787074,2.3102906771030103,3.4576953955052483
