PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10
-8.858764218275224,7.6651891318636265,-5.660994077467599,-3.3298081413713656,-1.4431017346946,-1.8548060841428862,1.3212936587872202,-2.7628508404592753,-0.12252119912970702,1.5487593563800641
-7.461826187078826,10.818301193389596,-6.251799372595222,-2.2141076633618084,1.3685484919552753,-3.5092046107007286,3.32081001185215,-1.1300234745740152,1.5049804830939213,1.5079834493912878
-9.549718803613107,8.948112564736316,-6.909171223186881,-0.6632177345233824,-1.5739669389126032,-1.3179364938978528,1.577348322311415,-3.757558813353635,0.646570939082269,2.2537785912201196
-11.187902638977873,7.924766084608818,-7.9514149494686155,-3.4957666747379705,-2.1318653759037565,-0.5253012118432628,-1.2731749357062714,0.07905579313052923,-1.7398638409625335,4.530527602969968
-8.865252709724466,8.48707063473535,-7.5052232446443945,-0.8016302079969558,-1.4941450473138294,-3.243964362133738,0.3040294600084968,-1.9748597565032568,-0.7842003211984788,3.2034263473229068
-11.142280068631061,9.051561101876638,-8.59086466530379,-0.2987749763533396,-1.5828476221517414,-1.996158989417623,-2.2884211394298823,-0.5560269867065,1.1964047945765173,3.331383572133936
-12.934960920272099,9.27184592083184,-10.739297569522599,-0.16162248525425243,-0.3070915357499737,0.1360405524697309,0.761169720546006,-3.1186303846786756,0.8865139373422251,2.377268827990938
-11.6754551119456,8.960666309222658,-9.601017933912672,-1.5504515825933418,-2.2879899250297195,0.7878583304697956,-1.2617520882519444,-2.985618253744271,-1.9907866577684332,1.6771941473366538
-12.741769539917653,9.722492178888702,-10.733714154296555,-2.873743811841549,-0.08656246725534833,-0.6998374767036666,1.4689505987552034,-0.25551436892775914,0.9151021352096211,1.2510511975773047
-10.611935777904923,9.197899036963618,-11.444331586026706,-2.5734484514387748,-0.8292019203147076,-1.8920650623856787,1.7116580922903453,-1.3760709052102311,1.3742905273885704,2.4910319408603745
-9.892088471817315,8.03759419412242,-9.630436732414553,-1.3763812479277904,-3.020652150288431,-1.878947850976951,-0.38136133059781735,-2.9281433962271293,-1.1601622526503879,1.1460080372488055
-10.149537963253554,8.935366534165572,-7.566895485504143,-0.8016271425553293,-1.7994220738787277,-1.7901801398542612,3.990029765609509,-4.507287862502852,-2.221319166656659,1.681619054023061
-9.337255087122488,9.584960862243543,-7.202353352695624,-1.467892409073857,0.3201227225259195,-0.6110747281994618,2.635357389149003,-4.554050260173954,-0.5501101267314377,2.738987190506031
-10.889976608689494,8.056785565075037,-9.800274872002564,-1.463679991611382,0.015349630091417486,-3.4195349758496314,-0.14266236928099746,-3.7807273857364883,-1.3067952534660294,1.5309367369063525
-9.650521388478507,7.666435979303334,-6.775808985610328,-0.28170858332454296,-2.350740391793775,-1.871433046011266,1.8116480766456307,-3.0842359007949134,1.7005083517144026,1.084214244990562
-9.196945289629193,8.71946023839543,-8.934788788606138,-0.9450847156248701,-1.330670767727036,-0.9794967149792044,-0.6653499098635189,-4.372735305629679,-0.9090873416640863,1.4853632127847698
-9.93841513130466,10.301827886276412,-8.375545278446763,-1.6208005091626978,-3.0496530573693983,-0.4301846075476531,-1.317097136578728,-2.9489854553788524,3.411083414503426,1.8705323198832355
-10.278514508693961,9.608668502251865,-10.482009129784815,-3.9646565550720663,-2.681278293283368,0.12917887365817213,-1.0662217127145692,-3.8970195995636447,2.8225130015399778,2.38134044910835
-10.500980441931587,9.995656493461592,-9.101305798762215,-1.5046284916021262,-3.8025375244524655,-1.3526213617613705,-1.523605774359337,-3.8538362200273757,0.30519520282570245,1.3170373737856682
-11.374774371502753,8.559758327901742,-8.65356367557402,-1.2449858126714666,-2.201328216558912,0.31704616947426717,-0.7333901454836371,-1.090930873435966,0.15639966789541587,-0.639278166721019
-11.562217588432361,9.34634929557129,-10.520282879590873,-1.9449414613263765,-3.0216677081205177,-0.8615311667383831,0.16188662085776437,-4.765625377375484,1.5757431243115358,2.5002471824585744
-11.554381510452437,10.170090966935081,-8.325251354327218,-1.855746881495833,0.1532170813530058,0.3641196876865737,0.7558367155008366,-0.6754634544014584,0.25844011790710414,1.719968512927146
-11.521433032857384,9.43656804597925,-9.266254214550766,-2.2528180000039777,-2.7137839588378023,-0.7482495502443651,0.04718752574034526,-0.49628260491183424,-0.06563500641638591,4.1539748877573945
-11.244308668467028,7.481406761977624,-9.120914781982785,-3.7318519791998965,-2.8301959829529992,0.1756202227906027,1.9724310080669494,-1.6298947342252177,0.5536613839946674,0.8048820601287981
-11.102841056154615,6.406411646054246,-8.863784342889954,-1.5176773450589691,-3.6178441209778587,0.9615651164324515,-2.570744766086527,-2.237249472891119,-0.1563747067317595,3.6810057067554314
-11.534166440147994,6.5849784782795915,-7.961417399468361,-2.7444070054546508,-1.9347783367055862,0.4448682109446521,-4.661926670115931,-4.431039674517338,0.6927224610002081,0.5825334432199492
-11.23998639270371,8.03377047727222,-8.42276003053094,-4.111265347702606,-2.9563183673721563,-0.8990590526618204,-1.8277926937531928,-1.7570623729138997,0.3597135126784231,3.158496078907093
-11.373424008934705,7.60559361627894,-7.082835237743973,-2.6300255301222215,-2.7184107991329434,-1.4705344341355302,-3.4984373131551734,-2.437295246009241,5.372442306181493,0.399304333148153
-11.264109618800086,8.190337748135995,-4.864944384661104,-2.186705286091997,-1.41778072007904,-2.238013659885661,-4.486884037900594,-1.778989057257121,6.760808559991525,-0.09611125052381438
-11.260744390374105,7.412591915419303,-7.744035209975971,-2.046964412497615,-2.069366940843929,-2.401477664329423,0.5729409603630075,-1.3675334738685505,0.8977430387664019,1.6157249770348898
-10.767224316160384,9.997890897536905,-6.6759619805072745,-2.596913565026031,-0.07069789464320772,1.385338342733598,0.2838686178182088,-1.7192075322898681,1.8353431086004455,-2.485433715319872
-9.486663422642664,11.432809461753278,-6.681669094983181,-2.087506437930118,-0.7500476291797914,-0.21845892241402526,-0.4781285203668029,-0.560019153539315,2.4613112520112916,-0.715616984088058
-10.288416481908236,8.47395769348539,-8.646554038206105,-4.295685189073517,-2.7204180370095288,-2.4998115321098475,0.6906316024649881,0.08241090646389772,2.3964244949398634,-0.5664253362780015
-9.44781176113385,7.857017478090991,-8.773515294140942,-3.5650062906893365,-2.7002946607373652,-2.6016732643982263,-2.308053568745278,1.2526746665733755,-0.5464346300730162,1.0381332900202078
-10.228001064675707,11.037579269346661,-9.356911035507796,-1.654503124031553,-1.1864214472286074,-2.811410645487699,1.9381049580478131,0.4915070849234201,0.6497294902505483,-1.568271351156157
-9.891032054852321,8.503335167925378,-9.353396705050617,-3.544191452039973,2.2974128741634448,-3.2721047419535387,3.7091120528841395,-0.8495618385757997,1.906710888019596,-2.6402881907296596
-9.498072667409447,7.369420711368629,-6.826826690488539,-2.1628733813869423,-1.1490439171240796,-2.829889522596406,4.6131861728372865,0.49359872081019773,-0.9551621340410112,4.424754064313264
-10.018126370925517,7.1603415408564235,-10.129026491832926,-1.5813944324224192,-1.8112213760670055,-2.1232353305988347,4.184424054734164,2.6961840616318358,-0.13277276067853397,-1.2862832313459869
-11.962152957556077,6.610306532783686,-12.58182763136174,-4.285640212400974,-0.9906922635947022,-1.5624607098527517,5.3996958737272704,1.313974416334002,0.5925727040696458,-2.6179847455085508
-10.785828384565232,6.904831743592466,-9.295777926417513,-2.0996189370546876,-0.42318341251956554,-1.3982579622307127,2.410532999969537,1.091129129862364,-0.5771033886568621,-3.5811718586753387
-11.298373399469703,8.270107252701642,-9.354191195596918,-4.250858231014205,0.38517980515190675,0.5569643362050912,4.597971155528221,-0.26675399419808676,-0.4891610936032515,-2.2423218003162075
-12.416948370672221,7.104737340663702,-11.072385141170425,-4.206769454214439,-1.2774509955378286,-1.1769704278635247,4.014570210085855,-0.46340080345934437,0.8985905642772496,-2.9728411513968154
-11.759489499730146,9.863207518937722,-10.85212704429072,-4.181770623758306,-0.8775130639809571,-0.290910726487905,3.8551423719920295,-0.17427508324650606,-0.6011799641680621,-4.1985212292947995
-8.597322171111214,7.758545702874231,-10.328816053449506,-4.907928260540671,0.5212856691860104,0.5566775390955546,3.1703189523114905,-2.2469609104216315,-1.547853279698657,-2.4649946255226487
-9.68132624528943,6.556887312601885,-8.187553143007754,-4.607681753342058,0.06829149862405927,0.4465370284789872,3.009351259409789,0.4770361548909642,-0.3163434299607035,-0.9970994634423594
-10.133412970663214,6.391136776769817,-7.527307846844918,-3.853159571352786,-0.8210023273928012,1.6456034002315127,0.942066354790694,-0.18204633632155723,-1.368740608084808,-4.089836715917613
-11.542665859708093,9.336829219154975,-10.41846352660076,-3.3683491431412045,-1.7336599647311046,-1.7980202879977898,3.0977731809255764,-0.6610460993454125,-3.194244696082551,-1.884043169130045
