PC1,PC2,delta_G
-13.929140921895879,7.471802046428715,4.014260041193154
-13.131279628113917,7.257693537492251,4.014260041193113
-13.131279628113917,7.471802046428715,4.014260041193154
-12.86532586351993,5.330716957064087,4.014260041193113
-12.86532586351993,9.184670117920419,4.014260041193113
-12.86532586351993,9.826995644729806,4.014260041193113
-12.599372098925944,5.330716957064087,4.014260041193096
-12.333418334331956,6.6153680106828645,4.014260041193113
-12.333418334331956,7.043585028555789,4.014260041193113
-12.333418334331956,8.970561608983955,2.2854123434405387
-12.333418334331956,10.25521266260273,4.014260041193113
-12.067464569737968,6.6153680106828645,4.014260041193113
-12.067464569737968,7.471802046428715,4.014260041193154
-11.80151080514398,3.1896318676994593,4.014260041193113
-11.80151080514398,5.5448254660005505,4.0142600411931335
-11.80151080514398,5.973042483873477,4.0142600411931335
-11.80151080514398,6.401259501746402,4.014260041193113
-11.80151080514398,6.829476519619327,4.014260041193113
-11.80151080514398,8.970561608983955,4.014260041193154
-11.80151080514398,9.826995644729806,4.014260041193113
-11.535557040549993,2.3331978319536084,4.014260041193113
-11.535557040549993,4.902499939191162,4.0142600411931335
-11.535557040549993,5.330716957064087,4.014260041193113
-11.535557040549993,6.6153680106828645,4.014260041193113
-11.535557040549993,8.114127573238104,4.014260041193113
-11.535557040549993,9.398778626856881,1.274101270797114
-11.535557040549993,10.25521266260273,4.014260041193113
-11.269603275956005,7.471802046428715,2.285412343440522
-11.269603275956005,7.685910555365179,4.014260041193096
-11.269603275956005,7.900019064301642,4.014260041193096
-11.269603275956005,8.114127573238104,1.2741012707970973
-11.269603275956005,8.328236082174566,4.014260041193096
-11.269603275956005,8.542344591111029,2.2854123434404805
-11.269603275956005,8.970561608983955,4.014260041193138
-11.003649511362019,-0.6643212931568705,4.014260041193113
-11.003649511362019,2.5473063408900716,4.0142600411931335
-11.003649511362019,3.1896318676994593,4.014260041193113
-11.003649511362019,4.4742829213182365,4.014260041193113
-11.003649511362019,4.902499939191162,4.0142600411931335
-11.003649511362019,5.758933974937014,4.014260041193113
-11.003649511362019,6.401259501746402,4.014260041193113
-11.003649511362019,7.043585028555789,4.014260041193113
-11.003649511362019,8.114127573238104,4.014260041193113
-10.737695746768031,1.6908723051442198,4.014260041193113
-10.737695746768031,2.975523358762997,4.014260041193113
-10.737695746768031,4.260174412381774,4.014260041193113
-10.737695746768031,5.5448254660005505,4.0142600411931335
-10.737695746768031,5.973042483873477,4.0142600411931335
-10.737695746768031,6.829476519619327,4.014260041193113
-10.737695746768031,7.043585028555789,4.014260041193113
-10.737695746768031,7.685910555365179,4.014260041193113
-10.737695746768031,9.184670117920419,4.014260041193113
-10.737695746768031,10.041104153666268,4.014260041193113
-10.471741982174045,1.4767637962077576,2.2854123434404805
-10.471741982174045,5.5448254660005505,4.0142600411931175
-10.471741982174045,7.257693537492251,4.014260041193096
-10.471741982174045,10.041104153666268,4.014260041193096
-10.205788217580057,-1.3066468199662582,4.0142600411931335
-10.205788217580057,-0.021995766347481904,4.014260041193113
-10.205788217580057,0.19211274258898126,4.0142600411931335
-10.205788217580057,2.5473063408900716,4.0142600411931335
-10.205788217580057,3.6178488855723856,4.014260041193113
-10.205788217580057,6.401259501746402,4.014260041193113
-10.205788217580057,6.829476519619327,4.014260041193113
-10.205788217580057,8.328236082174566,4.014260041193113
-10.205788217580057,8.542344591111029,4.014260041193113
-10.205788217580057,8.75645310004749,4.014260041193113
-10.205788217580057,8.970561608983955,4.014260041193154
-10.205788217580057,9.612887135793343,4.014260041193113
-10.205788217580057,11.111646698348583,4.014260041193113
-9.93983445298607,-0.8784298020933328,4.014260041193113
-9.93983445298607,-0.23610427528394418,4.014260041193113
-9.93983445298607,1.0485467783348321,4.0142600411931335
-9.93983445298607,2.7614148498265347,4.014260041193113
-9.93983445298607,3.4037403766359224,4.0142600411931335
-9.93983445298607,4.902499939191162,4.0142600411931335
-9.93983445298607,6.829476519619327,4.014260041193113
-9.93983445298607,7.257693537492251,4.014260041193113
-9.93983445298607,7.471802046428715,4.014260041193154
-9.93983445298607,8.114127573238104,4.014260041193113
-9.93983445298607,8.542344591111029,4.014260041193113
-9.93983445298607,8.75645310004749,4.014260041193113
-9.93983445298607,10.25521266260273,4.014260041193113
-9.673880688392082,-4.090057436140274,4.014260041193123
-9.673880688392082,0.6203297604619067,4.014260041193113
-9.673880688392082,4.260174412381774,4.014260041193113
-9.673880688392082,4.688391430254699,4.014260041193113
-9.673880688392082,5.973042483873477,4.0142600411931335
-9.673880688392082,6.18715099280994,4.014260041193113
-9.673880688392082,6.6153680106828645,4.014260041193113
-9.673880688392082,7.685910555365179,4.014260041193113
-9.673880688392082,8.970561608983955,4.014260041193154
-9.407926923798094,-1.092538311029795,4.014260041193113
-9.407926923798094,-0.45021278422040734,4.0142600411931335
-9.407926923798094,0.19211274258898126,4.0142600411931335
-9.407926923798094,1.2626552872712953,4.014260041193113
-9.407926923798094,2.5473063408900716,4.0142600411931335
-9.407926923798094,7.257693537492251,4.014260041193113
-9.407926923798094,7.471802046428715,2.2854123434405387
-9.407926923798094,7.900019064301642,4.014260041193113
-9.407926923798094,8.114127573238104,4.014260041193113
-9.407926923798094,9.612887135793343,4.014260041193113
-9.407926923798094,11.325755207285045,4.0142600411931335
-9.141973159204106,-0.45021278422040734,4.0142600411931175
-9.141973159204106,-0.23610427528394418,1.2741012707970973
-9.141973159204106,0.19211274258898126,2.2854123434405014
-9.141973159204106,0.834438269398369,4.014260041193096
-9.141973159204106,1.2626552872712953,2.2854123434404805
-9.141973159204106,2.119089323017146,4.014260041193096
-9.141973159204106,4.902499939191162,4.0142600411931175
-9.141973159204106,6.401259501746402,4.014260041193096
-9.141973159204106,7.257693537492251,4.014260041193096
-9.141973159204106,8.75645310004749,4.014260041193096
-8.87601939461012,-4.304165945076737,4.014260041193113
-8.87601939461012,-0.8784298020933328,1.274101270797114
-8.87601939461012,-0.45021278422040734,4.0142600411931335
-8.87601939461012,1.0485467783348321,4.0142600411931335
-8.87601939461012,2.119089323017146,4.014260041193113
-8.87601939461012,7.685910555365179,4.014260041193113
-8.87601939461012,7.900019064301642,4.014260041193113
-8.87601939461012,8.542344591111029,2.285412343440497
-8.610065630016132,-4.090057436140274,4.014260041193123
-8.610065630016132,-3.4477319093308862,2.285412343440497
-8.610065630016132,-3.2336234003944235,4.014260041193123
-8.610065630016132,-2.591297873585035,4.014260041193123
-8.610065630016132,-2.1630808557121095,2.285412343440507
-8.610065630016132,-1.9489723467756463,2.285412343440507
-8.610065630016132,-1.7348638378391836,2.285412343440497
-8.610065630016132,-1.092538311029795,2.285412343440497
-8.610065630016132,-0.6643212931568705,4.014260041193113
-8.610065630016132,-0.23610427528394418,4.014260041193113
-8.610065630016132,2.119089323017146,4.014260041193113
-8.610065630016132,2.3331978319536084,4.014260041193113
-8.610065630016132,7.685910555365179,4.014260041193113
-8.344111865422146,-3.4477319093308862,4.014260041193096
-8.344111865422146,-3.2336234003944235,4.014260041193107
-8.344111865422146,-2.8054063825214977,4.014260041193096
-8.344111865422146,-2.3771893646485722,4.014260041193096
-8.344111865422146,-1.3066468199662582,4.0142600411931175
-8.344111865422146,-0.8784298020933328,4.014260041193096
-8.344111865422146,-0.23610427528394418,4.014260041193096
-8.344111865422146,-0.021995766347481904,4.014260041193096
-8.344111865422146,0.19211274258898126,4.0142600411931175
-8.344111865422146,0.6203297604619067,2.2854123434404805
-8.344111865422146,1.0485467783348321,4.0142600411931175
-8.344111865422146,1.2626552872712953,4.014260041193096
-8.344111865422146,3.1896318676994593,4.014260041193096
-8.344111865422146,7.900019064301642,4.014260041193096
-8.078158100828158,-3.8759489272038117,2.285412343440497
-8.078158100828158,-3.661840418267349,4.014260041193123
-8.078158100828158,-2.8054063825214977,4.014260041193113
-8.078158100828158,-1.5207553289027214,4.014260041193113
-8.078158100828158,-1.3066468199662582,4.0142600411931335
-8.078158100828158,-0.8784298020933328,4.014260041193113
-8.078158100828158,-0.6643212931568705,1.274101270797114
-8.078158100828158,-0.45021278422040734,2.285412343440518
-8.078158100828158,0.19211274258898126,4.0142600411931335
-8.078158100828158,0.6203297604619067,2.285412343440497
-8.078158100828158,0.834438269398369,4.014260041193113
-8.078158100828158,1.0485467783348321,4.0142600411931335
-8.078158100828158,1.904980814080683,4.0142600411931335
-8.078158100828158,2.119089323017146,4.014260041193113
-8.078158100828158,2.975523358762997,4.014260041193113
-7.812204336234171,-4.090057436140274,4.014260041193123
-7.812204336234171,-3.8759489272038117,4.014260041193113
-7.812204336234171,-2.3771893646485722,4.014260041193113
-7.812204336234171,-2.1630808557121095,2.285412343440507
-7.812204336234171,-1.9489723467756463,4.014260041193123
-7.812204336234171,-1.3066468199662582,4.0142600411931335
-7.812204336234171,-0.8784298020933328,2.285412343440497
-7.812204336234171,-0.45021278422040734,4.0142600411931335
-7.812204336234171,-0.23610427528394418,2.285412343440497
-7.812204336234171,0.4062212515254444,2.285412343440497
-7.812204336234171,0.6203297604619067,4.014260041193113
-7.812204336234171,1.2626552872712953,4.014260041193113
-7.812204336234171,1.4767637962077576,4.014260041193113
-7.812204336234171,1.904980814080683,4.0142600411931335
-7.812204336234171,3.6178488855723856,4.014260041193113
-7.546250571640183,-4.304165945076737,4.014260041193113
-7.546250571640183,-3.2336234003944235,4.014260041193123
-7.546250571640183,-2.8054063825214977,4.014260041193113
-7.546250571640183,-2.3771893646485722,2.285412343440497
-7.546250571640183,-1.7348638378391836,2.285412343440497
-7.546250571640183,-1.5207553289027214,2.285412343440497
-7.546250571640183,-1.3066468199662582,2.285412343440518
-7.546250571640183,-0.6643212931568705,4.014260041193113
-7.546250571640183,-0.23610427528394418,4.014260041193113
-7.546250571640183,-0.021995766347481904,4.014260041193113
-7.546250571640183,0.19211274258898126,4.0142600411931335
-7.546250571640183,0.4062212515254444,2.285412343440497
-7.546250571640183,0.6203297604619067,1.274101270797114
-7.546250571640183,1.0485467783348321,4.0142600411931335
-7.546250571640183,1.2626552872712953,4.014260041193113
-7.546250571640183,1.6908723051442198,4.014260041193113
-7.546250571640183,1.904980814080683,4.0142600411931335
-7.546250571640183,10.89753818941212,4.014260041193113
-7.280296807046195,-4.090057436140274,2.285412343440499
-7.280296807046195,-2.591297873585035,4.014260041193115
-7.280296807046195,-2.3771893646485722,4.014260041193104
-7.280296807046195,-1.9489723467756463,4.014260041193115
-7.280296807046195,-1.5207553289027214,1.2741012707971051
-7.280296807046195,-1.3066468199662582,4.0142600411931255
-7.280296807046195,-0.8784298020933328,4.014260041193104
-7.280296807046195,-0.6643212931568705,4.014260041193104
-7.280296807046195,-0.45021278422040734,4.0142600411931255
-7.280296807046195,-0.23610427528394418,2.285412343440489
-7.280296807046195,0.19211274258898126,4.0142600411931255
-7.280296807046195,1.2626552872712953,4.014260041193104
-7.280296807046195,1.4767637962077576,1.2741012707971051
-7.280296807046195,1.904980814080683,4.0142600411931255
-7.280296807046195,2.119089323017146,4.014260041193104
-7.014343042452209,-5.374708489759051,4.014260041193104
-7.014343042452209,-4.5182744540132,4.014260041193115
-7.014343042452209,-4.304165945076737,4.014260041193104
-7.014343042452209,-3.4477319093308862,4.014260041193104
-7.014343042452209,-3.0195148914579604,4.014260041193115
-7.014343042452209,-2.8054063825214977,1.2741012707971051
-7.014343042452209,-2.591297873585035,4.014260041193115
-7.014343042452209,-2.3771893646485722,4.014260041193104
-7.014343042452209,-2.1630808557121095,2.285412343440499
-7.014343042452209,-1.9489723467756463,2.285412343440499
-7.014343042452209,-1.5207553289027214,4.014260041193104
-7.014343042452209,-1.3066468199662582,4.0142600411931255
-7.014343042452209,-1.092538311029795,2.285412343440489
-7.014343042452209,-0.8784298020933328,4.014260041193104
-7.014343042452209,-0.23610427528394418,4.014260041193104
-7.014343042452209,-0.021995766347481904,1.2741012707971051
-7.014343042452209,0.19211274258898126,4.0142600411931255
-7.014343042452209,1.0485467783348321,4.0142600411931255
-7.014343042452209,1.904980814080683,2.2854123434405094
-7.014343042452209,2.119089323017146,4.014260041193104
-6.748389277858221,-4.946491471886125,4.014260041193123
-6.748389277858221,-3.661840418267349,4.014260041193123
-6.748389277858221,-3.2336234003944235,4.014260041193123
-6.748389277858221,-2.591297873585035,2.285412343440507
-6.748389277858221,-2.3771893646485722,4.014260041193113
-6.748389277858221,-2.1630808557121095,4.014260041193123
-6.748389277858221,-1.9489723467756463,4.014260041193123
-6.748389277858221,-1.7348638378391836,2.285412343440497
-6.748389277858221,-1.3066468199662582,2.285412343440518
-6.748389277858221,-0.8784298020933328,4.014260041193113
-6.748389277858221,-0.6643212931568705,4.014260041193113
-6.748389277858221,-0.021995766347481904,4.014260041193113
-6.4824355132642335,-6.445251034441364,4.014260041193123
-6.4824355132642335,-3.661840418267349,4.014260041193123
-6.4824355132642335,-3.2336234003944235,4.014260041193123
-6.4824355132642335,-3.0195148914579604,4.014260041193123
-6.4824355132642335,-2.1630808557121095,4.014260041193123
-6.4824355132642335,-1.7348638378391836,4.014260041193113
-6.4824355132642335,-1.092538311029795,4.014260041193113
-6.4824355132642335,-0.8784298020933328,4.014260041193113
-6.4824355132642335,-0.6643212931568705,4.014260041193113
-6.4824355132642335,0.6203297604619067,1.274101270797114
-6.4824355132642335,1.2626552872712953,4.014260041193113
-6.4824355132642335,2.7614148498265347,4.014260041193113
-6.216481748670246,-4.304165945076737,4.014260041193104
-6.216481748670246,-4.090057436140274,4.014260041193115
-6.216481748670246,-3.0195148914579604,4.014260041193115
-6.216481748670246,-2.3771893646485722,2.285412343440489
-6.216481748670246,-2.1630808557121095,4.014260041193115
-6.216481748670246,-1.7348638378391836,4.014260041193104
-6.216481748670246,-1.5207553289027214,4.014260041193104
-6.216481748670246,-1.3066468199662582,4.0142600411931255
-6.216481748670246,-0.8784298020933328,4.014260041193104
-6.216481748670246,-0.6643212931568705,2.285412343440489
-6.216481748670246,-0.021995766347481904,4.014260041193104
-6.216481748670246,0.19211274258898126,4.0142600411931255
-6.216481748670246,0.834438269398369,4.014260041193104
-6.216481748670246,1.0485467783348321,4.0142600411931255
-6.216481748670246,1.2626552872712953,4.014260041193104
-6.216481748670246,2.3331978319536084,4.014260041193104
-6.216481748670246,2.7614148498265347,4.014260041193104
-5.95052798407626,-5.374708489759051,4.014260041193104
-5.95052798407626,-4.946491471886125,4.014260041193115
-5.95052798407626,-4.5182744540132,2.285412343440499
-5.95052798407626,-2.591297873585035,2.285412343440499
-5.95052798407626,-1.9489723467756463,4.014260041193115
-5.95052798407626,-0.8784298020933328,4.014260041193104
-5.95052798407626,1.2626552872712953,4.014260041193104
-5.95052798407626,2.5473063408900716,4.0142600411931255
-5.684574219482272,-5.802925507631977,4.014260041193113
-5.684574219482272,-5.160599980822589,4.014260041193123
-5.684574219482272,-4.5182744540132,4.014260041193123
-5.684574219482272,-4.304165945076737,4.014260041193113
-5.684574219482272,-3.661840418267349,4.014260041193123
-5.684574219482272,-3.4477319093308862,4.014260041193113
