PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10
-9.396747473872434,11.33351833672015,1.638467144040161,-5.03433692516121,2.8640307749350353,0.40055758158516785,-7.567779648005716,0.12040718641044251,0.4510719090617923,1.2781046466529706
-9.053621317567817,15.155602735968298,0.1876145811713657,-6.616154898474666,-0.23040427250093962,4.421025005756399,-5.391812440397257,0.7956165146025583,1.0946719052664606,0.7696010368802301
-8.470147003505357,13.27358396046747,2.6984752506275087,-5.732529895955994,-1.6280844542971835,0.9590368015500345,-4.463483450643747,3.632963278576483,-0.8105616476259098,0.7224759646759542
-8.526449917255345,17.689301519441898,3.5701688968301966,-7.111028699960907,0.45756700266922706,0.15662225014627545,-4.645863918253579,0.43850972049278847,-1.1077846651120955,0.40488755467883925
-10.068114551367552,17.185025431574278,3.3002785658316065,-8.211216133928717,-2.1989088588901735,3.1447260240977193,-6.97141635586522,0.6741566636967878,-3.359296537898904,3.0910358045699713
-9.72355127814435,13.310537338166268,3.1790567148298847,-6.703821468241739,-4.453920090256774,0.6755921305961174,-5.350657365908746,-2.702992678488425,1.3337191940975757,2.86454524069141
-9.123400536817947,16.098384465574338,1.1499639789225589,-6.775141892694325,-0.5544511665537188,-0.14385906001051438,-5.591799218491036,-1.2540508019708896,-2.149525240820239,1.736114026915813
-9.841037096427149,17.150720191721216,1.5771170208805187,-8.083495836718592,-3.1323540408517667,-3.952867099418762,-4.5848981283558565,-1.780679423746762,-1.1825739208844699,2.503201848869418
-7.595499185958515,11.894781670063026,3.317586417623103,-7.607245523574998,0.1322511250454991,-1.976527831632397,-4.526353986977224,-2.246630212067488,-0.20481348725500687,1.618440228227022
-7.754373853077958,12.942873765204853,1.6699946877998446,-7.854605100202856,-1.5243484673329508,-2.431868402661621,-6.275662910056901,-4.463134693484293,-0.724274053715481,2.336640774377093
-10.194346809147437,15.272262195443085,3.166730579912644,-8.044699399004063,-0.07004148922508195,-3.144903013070152,-5.070112358676527,-5.204414487415956,-2.397147159779176,1.4415998289642757
-8.700324480915002,15.05814650647418,2.0192036580191144,-10.024100020976048,-1.031010097001697,-0.4879792908057572,-7.201923959826771,-3.806913869386841,-1.8979300396624903,2.506320306534657
-8.61165940866338,11.876325083270512,3.066376660941831,-9.54431666555051,-1.6739222331817174,-0.8974544605106175,-5.142945817812401,-3.5289576063779173,-2.9441167885017143,3.3400084497908265
-9.462381334951083,14.736450204792693,2.8134743481195432,-10.099968982936783,-1.7654083544933699,-0.9715591127382884,-6.365542438368693,-2.652128487445017,-3.542180923439693,4.353563702640826
-8.925068244197947,15.11328134190949,3.1209910696296306,-5.508887785682196,-2.0152387049171754,-1.9048226211696997,-6.386605884757545,-5.370431492096271,-6.622671743099754,2.19851199080384
-7.422136604030183,12.367832323146786,3.499119190454958,-6.490344664131682,-3.643445447909467,-0.15462688893337856,-3.863518960413082,-1.77817583971604,-1.7800320148185946,7.800722264964447
-9.885068769170978,13.538733857876567,1.7988443874871778,-5.620796292585553,-1.0794313588084423,0.19955976761826497,-2.9548750096237333,-3.9958656315590866,-1.753888224310864,4.663224738512568
-9.257016243979796,14.95596722864182,4.995005073924769,-6.5590310644509655,-2.7757926731147555,-2.6575920740740493,-3.998217034619354,-3.5913579043201564,-2.2581381890163232,0.7795603094291886
-6.2432073765042695,14.11017615005497,1.3683029455419211,-3.486796950652988,-2.155254104794302,-2.90583294526681,-3.2380613432426752,-5.5854718741290315,-1.5338084538778372,1.7115903585572645
-7.662749136336639,13.377015499929241,1.5655659469565104,-5.696473539793506,-2.08777717002471,-2.6753208403520987,-5.431580243749353,-3.946917298606671,-1.9975256606960234,2.326916498960422
-8.790944809972464,11.285180750535831,2.2875276782547496,-4.78564325622917,-2.286472010021122,-1.591202304699728,-2.6366275689764227,-5.416248603269937,0.40956734684849827,1.2888428433834893
-9.03322505913216,11.817967083930274,2.9828881895106485,-4.535984957254253,-4.873798265061271,0.36152759708512855,-2.1154271282886916,-7.507039778099347,0.03190672768799821,2.844101740886838
-7.129103003964142,11.531758018614596,4.095871574677823,-6.080675457120464,-4.057452209680931,0.21118887841588158,-3.2341680132702892,-5.082168368602269,1.5045437707340108,4.637538567998239
-8.114606675891805,12.001976254132243,1.6449573503614165,-3.6872714320202578,-0.7914913578790325,-2.218295553880898,-3.9669387679116115,-4.912801223956285,1.1734530828755922,2.4835213232216096
-5.828211614221057,14.481888549435757,2.1830187210989123,-6.079733891613565,-3.60961965018863,-3.507040255792994,-1.3720137074631884,-2.651326080250274,0.5416136980801123,2.7124767428401464
-7.419634369812863,13.702497495253409,1.7215771717534756,-5.3362010922347105,-3.194987322142971,-3.3432068183125714,-1.438465779038558,-1.0788321902360756,-0.2219917637251343,2.6113528865152875
-9.975319401046018,12.128921643564853,2.8899780398006847,-2.9559146148212623,-5.196894957915099,-1.5525804556730223,-0.05622155684259696,-3.997319760942794,1.0126278072278585,2.0231392183347934
-7.605640126600327,12.553457953825061,2.0345149024173392,-4.075765270869857,-4.351744580065754,-3.7577867787685952,-0.6802466811726964,-3.481548525654881,3.519242233230053,2.4305867047048664
-8.684268648263636,12.561787785765954,2.282138549080113,-5.641864468569777,-0.8861545268224964,-3.075149534722533,-1.6826334050257468,-3.1989751670852087,1.2273721831990343,2.3697233090429255
