PC1,PC2,delta_G
-21.48237509902109,-11.8900571824564,3.124641396021131
-21.157219369688306,-11.614560201459682,4.85348909377379
-20.832063640355518,-12.441051144449837,4.853489093773747
-20.506907911022733,-12.441051144449837,4.853489093773747
-20.506907911022733,-12.16555416345312,4.853489093773764
-20.506907911022733,-9.686081334482656,2.1133303233777467
-20.506907911022733,-9.41058435348594,4.853489093773747
-20.181752181689944,-12.16555416345312,4.85348909377379
-20.181752181689944,-11.339063220462965,4.853489093773774
-20.181752181689944,-11.063566239466248,4.85348909377379
-20.181752181689944,-9.13508737248922,4.85348909377379
-19.85659645235716,-14.094033030430145,4.853489093773747
-19.85659645235716,-12.716548125446554,4.853489093773764
-19.85659645235716,-12.441051144449837,4.853489093773747
-19.85659645235716,-11.614560201459682,4.853489093773764
-19.85659645235716,-11.339063220462965,4.853489093773747
-19.85659645235716,-11.063566239466248,3.1246413960211474
-19.531440723024375,-13.543039068436709,4.853489093773747
-19.531440723024375,-11.614560201459682,4.853489093773764
-19.531440723024375,-11.339063220462965,4.853489093773747
-19.531440723024375,-10.788069258469529,4.853489093773747
-19.531440723024375,-9.961578315479375,4.853489093773764
-19.531440723024375,-9.13508737248922,4.853489093773764
-19.20628499369159,-12.16555416345312,4.85348909377379
-19.20628499369159,-11.339063220462965,4.853489093773774
-19.20628499369159,-11.063566239466248,4.85348909377379
-19.20628499369159,-10.788069258469529,3.1246413960211585
-19.20628499369159,-10.512572277472811,3.1246413960211585
-19.20628499369159,-8.308596429499067,3.1246413960211585
-18.8811292643588,-12.716548125446554,3.1246413960211474
-18.8811292643588,-12.16555416345312,4.853489093773764
-18.8811292643588,-11.063566239466248,4.853489093773764
-18.8811292643588,-10.788069258469529,4.853489093773747
-18.8811292643588,-10.237075296476092,4.853489093773764
-18.8811292643588,-7.757602467505631,4.853489093773747
-18.555973535026016,-13.818536049433426,4.853489093773764
-18.555973535026016,-11.8900571824564,2.1133303233777467
-18.555973535026016,-11.063566239466248,4.853489093773764
-18.555973535026016,-10.237075296476092,4.853489093773764
-18.555973535026016,-9.686081334482656,4.853489093773747
-18.555973535026016,-7.206608505512195,4.853489093773755
-18.555973535026016,-6.380117562522042,4.853489093773755
-18.555973535026016,-3.625147752554861,4.853489093773747
-18.555973535026016,-1.972165866574553,4.853489093773747
-18.23081780569323,-12.716548125446554,4.853489093773764
-18.23081780569323,-11.8900571824564,4.853489093773747
-18.23081780569323,-11.063566239466248,4.853489093773764
-18.23081780569323,-10.512572277472811,4.853489093773747
-18.23081780569323,-10.237075296476092,3.1246413960211474
-18.23081780569323,-9.41058435348594,4.853489093773747
-18.23081780569323,-8.584093410495784,3.124641396021131
-18.23081780569323,-3.349650771558143,4.853489093773764
-17.905662076360443,-12.16555416345312,4.85348909377379
-17.905662076360443,-11.8900571824564,3.1246413960211585
-17.905662076360443,-11.339063220462965,4.853489093773774
-17.905662076360443,-9.13508737248922,2.1133303233777907
-17.905662076360443,-8.584093410495784,4.853489093773774
-17.905662076360443,-6.931111524515478,4.853489093773782
-17.905662076360443,-4.176141714548297,4.853489093773774
-17.580506347027658,-10.788069258469529,4.853489093773747
-17.580506347027658,-9.41058435348594,3.124641396021131
-17.580506347027658,-8.308596429499067,4.853489093773747
-17.580506347027658,-8.033099448502348,4.853489093773764
-17.580506347027658,-6.104620581525323,4.853489093773755
-17.580506347027658,-5.2781296385351695,4.853489093773747
-17.580506347027658,-4.451638695545015,4.853489093773764
-17.580506347027658,-4.176141714548297,4.853489093773747
-17.255350617694873,-11.614560201459682,4.85348909377379
-17.255350617694873,-11.339063220462965,4.853489093773774
-17.255350617694873,-11.063566239466248,4.85348909377379
