r_i_glide_einternal,i_sd_PUBCHEM\_SUBSTANCE\_ID,r_i_glide_ligand_efficiency_sa,r_qp_IP(eV),s_sd_PUBCHEM\_EXT\_DATASOURCE\_URL,r_qp_Jm,i_qp_#amine,i_i_glide_lignum,i_sd_PUBCHEM\_EXT\_DATASOURCE\_NAME,i_epik_Tot_Q,i_qp_RuleOfThree,i_qp_#in56,r_i_glide_ligand_efficiency,s_epik_cmdline,r_qp_QPlogPoct,i_sd_PUBCHEM\_TOTAL\_CHARGE,s_sd_PUBCHEM\_EXT\_SUBSTANCE\_URL,s_lp_Variant,s_sd_PUBCHEM\_SUBSTANCE\_SYNONYM,r_qp_dip^2/V,i_m_source_file_index,r_i_glide_metal,i_qp_#amidine,r_qp_dipole,r_i_glide_emodel,i_qp_#nonHatm,i_m_ct_stereo_status,i_sd_version,b_lp_Chiralities_Consistent,r_qp_CIQPlogS,r_qp_glob,r_qp_SAfluorine,i_qp_#rotor,r_lp_Energy,s_epik_Chemistry_Notes,r_qp_volume,i_qp_HumanOralAbsorption,i_sd_PUBCHEM\_COMPOUND\_ID\_TYPE,r_qp_QPPMDCK,r_qp_QPlogKp,r_epik_Ionization_Penalty,s_vsw_variant,s_lp_Force_Field,i_m_ct_enhanced_stereo_status,r_i_glide_lipo,r_i_glide_energy,s_m_title,r_qp_SAamideO,s_sd_PUBCHEM\_SUBSTANCE\_COMMENT,i_i_glide_confnum,i_i_glide_rotatable_bonds,r_qp_QPlogKhsa,r_i_glide_gscore,s_lp_label,r_qp_QPlogPw,r_qp_PSA,r_i_glide_erotb,r_epik_State_Penalty,r_qp_SASA,r_epik_Ionization_Penalty_Neutral,r_epik_Ionization_Penalty_Charging,r_qp_QPlogBB,r_qp_QPlogS,r_qp_QPlogHERG,r_i_glide_evdw,s_epik_input,i_f3d_flags,r_qp_FISA,i_m_ct_format,s_sd_PUBCHEM\_GENERIC\_REGISTRY\_NAME,s_vsw_compound_code,r_qp_FOSA,i_qp_CNS,i_qp_RuleOfFive,i_qp_#NandO,i_sd_PUBCHEM\_SUBSTANCE\_VERSION,r_qp_WPSA,r_qp_PISA,s_m_source_file,i_qp_#stars,r_i_glide_ecoul,i_qp_#amide,r_qp_donorHB,i_lp_mmshare_version,i_qp_#metab,i_i_glide_posenum,r_i_glide_hbond,r_qp_QPlogPo/w,r_i_glide_eff_state_penalty,r_qp_ACxDN^.5/SA,r_qp_QPPCaco,r_qp_mol_MW,i_qp_#noncon,i_qp_#in34,s_i_glide_gridfile,r_qp_PercentHumanOralAbsorption,r_i_docking_score,r_qp_QPpolrz,i_epik_Tot_abs_Q,r_qp_EA(eV),s_sd_PUBCHEM\_CID\_ASSOCIATIONS,r_epik_Charging_Adjusted_Penalty,i_qp_#acid,s_sd_PUBCHEM\_XREF\_EXT\_ID,s_sd_PUBCHEM\_EXT\_DATASOURCE\_NAME,r_i_glide_ligand_efficiency_ln,r_i_glide_esite,b_sd_chiral_flag,r_i_glide_rewards,r_qp_QPlogPC16,s_sd_PUBCHEM\_EXT\_DATASOURCE\_REGID,i_qp_#rtvFG,i_qp_#ringatoms,r_qp_accptHB
16.9362545013428,439574511,-0.861204170567608,9.206,https://www.norman-network.com/nds/SLE/,0.00792679597007854,5,291,23819,4,2,18,-0.249753455654687,J2VwaWtfcHl0aG9uJywgJy1waCcsICc3LjAwMDAwMCcsICctcGh0JywgJzIuMDAwMDAwJywgJy1tcycsICcxNicsICctdG4nLCAnOCcsICctbWEnLCAnMjAwJywgJy1pbWFlJywgJzxpbmZpbGUubWFlPicsICctb21hZScsICc8b3V0ZmlsZS5tYWU+Jw==,50.198,0,,439574511-1,NS00072892,0.0356775,833,-2.3,0,7.973,-172.143752930077,41,1,0,1,3.7,0.7690741,0.0,21,73.170966,"This compound contains an acetal/aminal-like group ( X-CH(R)-Y where X, Y are N, S, or O) that may be acid/base labile, releasing an aldehyde.",1781.808,1,0,0.025,-9.874,0.4495,1666-1,OPLS_2005,2,-0.833680864972398,-76.5985946655273,439574511,21.346,"InChIKey:IYDYFVUFSPQPPV-PEXOCOHZSA-N
SMILES: CN[C@@H]1[C@@H](O)[C@@H](O[C@@H]2[C@@H](O)[C@H](O[C@H]3OC(CNCCO)=CC[C@H]3N)[C@@H](N)C[C@H]2NC(=O)[C@@H](O)CCN)OC[C@]1(C)O
DOIs:10.5281/zenodo.3247749|10.5281/zenodo.2664077
Plazomicin",1594,19,-2.023,-10.7341916818422,833_sdstereoexpander_1_neutralizer_1_epik_1_stereoizer_1,43.568,264.419,0.415228276576539,0.4943,924.21,0.2721,0.1774,-3.804,2.0,-7.7,-34.2931747436523,W05IMl1bQ0gyXVtDSDJdW0NAQEhdKFtPSF0pQyg9TylbTkhdW0NAQEhdMVtDSDJdW0NAQEhdKFtOSDJdKVtDQEhdKFtDQEhdKFtPSF0pW0NASF0xT1tDQEBIXShPW0NIMl0yKVtDQEBIXShbT0hdKVtDQEBIXShbTkhdW0NIM10pW0NAQF0yKFtDSDNdKVtPSF0pT1tDQEBIXTNPQyg9W0NIXVtDSDJdW0NASF0zW05IMl0pW0NIMl1bTkhdW0NIMl1bQ0gyXVtPSF0=,0,345.869,2,,1666,541.682,-2,3,16,10,0.0,36.658,vsw_Plazomicin_Analog_9-LIGPREP-002-in.maegz,12,-42.305419921875,1,14.0,56135,13,33,-0.689001960124744,-5.623,0.4943,0.088662,0.055,592.688,14,0,glide-grid_Ab_minmz,0.0,-10.2398916818422,52.02,4,-0.655,42613186  1,0.671710659327094,0,IYDYFVUFSPQPPV-PEXOCOHZSA-N,,-2.17242709710002,-0.407078396138954,1,-1.205,20.781,IYDYFVUFSPQPPV-PEXOCOHZSA-N,2,18,21.9
16.9362545013428,482134792,-0.861204170567608,9.206,https://www.probes-drugs.org,0.00792679597007854,5,176,,4,2,18,-0.249753455654687,J2VwaWtfcHl0aG9uJywgJy1waCcsICc3LjAwMDAwMCcsICctcGh0JywgJzIuMDAwMDAwJywgJy1tcycsICcxNicsICctdG4nLCAnOCcsICctbWEnLCAnMjAwJywgJy1pbWFlJywgJzxpbmZpbGUubWFlPicsICctb21hZScsICc8b3V0ZmlsZS5tYWU+Jw==,50.198,0,https://www.probes-drugs.org/compound/PD058519,482134792-1,PLAZOMICIN,0.0356775,1291,-2.3,0,7.973,-172.143752930077,41,1,0,1,3.7,0.7690741,0.0,21,73.170966,"This compound contains an acetal/aminal-like group ( X-CH(R)-Y where X, Y are N, S, or O) that may be acid/base labile, releasing an aldehyde.",1781.808,1,0,0.025,-9.874,0.4495,2582-1,OPLS_2005,2,-0.833680864972398,-76.5985946655273,482134792,21.346,,1594,19,-2.023,-10.7341916818422,1291_sdstereoexpander_1_neutralizer_1_epik_1_stereoizer_1,43.568,264.419,0.415228276576539,0.4943,924.21,0.2721,0.1774,-3.804,2.0,-7.7,-34.2931747436523,W05IMl1bQ0gyXVtDSDJdW0NAQEhdKFtPSF0pQyg9TylbTkhdW0NAQEhdMVtDSDJdW0NAQEhdKFtOSDJdKVtDQEhdKFtDQEhdKFtPSF0pW0NASF0xT1tDQEBIXShPW0NIMl0yKVtDQEBIXShbT0hdKVtDQEBIXShbTkhdW0NIM10pW0NAQF0yKFtDSDNdKVtPSF0pT1tDQEBIXTNPQyg9W0NIXVtDSDJdW0NASF0zW05IMl0pW0NIMl1bTkhdW0NIMl1bQ0gyXVtPSF0=,0,345.869,2,,2582,541.682,-2,3,16,1,0.0,36.658,vsw_Plazomicin_Analog_9-LIGPREP-002-in.maegz,12,-42.305419921875,1,14.0,56135,13,33,-0.689001960124744,-5.623,0.4943,0.088662,0.055,592.688,14,0,glide-grid_Ab_minmz,0.0,-10.2398916818422,52.02,4,-0.655,42613186  1,0.671710659327094,0,PD058519,20859,-2.17242709710002,-0.407078396138954,1,-1.205,20.781,PD058519,2,18,21.9
16.9362545013428,482188354,-0.861204170567608,9.206,https://www.probes-drugs.org,0.00792679597007854,5,101,20859,4,2,18,-0.249753455654687,J2VwaWtfcHl0aG9uJywgJy1waCcsICc3LjAwMDAwMCcsICctcGh0JywgJzIuMDAwMDAwJywgJy1tcycsICcxNicsICctdG4nLCAnOCcsICctbWEnLCAnMjAwJywgJy1pbWFlJywgJzxpbmZpbGUubWFlPicsICctb21hZScsICc8b3V0ZmlsZS5tYWU+Jw==,50.198,0,https://www.probes-drugs.org/compound/PD126829,482188354-1,PLAZOMICIN SULFATE,0.0356775,2099,-2.3,0,7.973,-172.143752930077,41,1,0,1,3.7,0.7690741,0.0,21,73.170966,"This compound contains an acetal/aminal-like group ( X-CH(R)-Y where X, Y are N, S, or O) that may be acid/base labile, releasing an aldehyde.",1781.808,1,0,0.025,-9.874,0.4495,4198-1,OPLS_2005,2,-0.833680864972398,-76.5985946655273,482188354,21.346,,1594,19,-2.023,-10.7341916818422,2099_sdstereoexpander_1_neutralizer_1_epik_1_stereoizer_1,43.568,264.419,0.415228276576539,0.4943,924.21,0.2721,0.1774,-3.804,2.0,-7.7,-34.2931747436523,W05IMl1bQ0gyXVtDSDJdW0NAQEhdKFtPSF0pQyg9TylbTkhdW0NAQEhdMVtDSDJdW0NAQEhdKFtOSDJdKVtDQEhdKFtDQEhdKFtPSF0pW0NASF0xT1tDQEBIXShPW0NIMl0yKVtDQEBIXShbT0hdKVtDQEBIXShbTkhdW0NIM10pW0NAQF0yKFtDSDNdKVtPSF0pT1tDQEBIXTNPQyg9W0NIXVtDSDJdW0NASF0zW05IMl0pW0NIMl1bTkhdW0NIMl1bQ0gyXVtPSF0=,0,345.869,2,,4198,541.682,-2,3,16,1,0.0,36.658,vsw_Plazomicin_Analog_9-LIGPREP-002-in.maegz,12,-42.305419921875,1,14.0,56135,13,33,-0.689001960124744,-5.623,0.4943,0.088662,0.055,592.688,14,0,glide-grid_Ab_minmz,0.0,-10.2398916818422,52.02,4,-0.655,"71515458  1
1118  2
42613186  2",0.671710659327094,0,PD126829,,-2.17242709710002,-0.407078396138954,1,-1.205,20.781,PD126829,2,18,21.9
11.6008443832397,386478930,-0.838887561129928,9.102,https://www.wikidata.org/wiki/Wikidata:Main_Page,0.0512159371403503,5,132,,5,2,18,-0.243281528885123,J2VwaWtfcHl0aG9uJywgJy1waCcsICc3LjAwMDAwMCcsICctcGh0JywgJzIuMDAwMDAwJywgJy1tcycsICcxNicsICctdG4nLCAnOCcsICctbWEnLCAnMjAwJywgJy1pbWFlJywgJzxpbmZpbGUubWFlPicsICctb21hZScsICc8b3V0ZmlsZS5tYWU+Jw==,49.025,0,https://scholia.toolforge.org/Q15426988,386478930-2,,0.0140519,467,-2.3,0,4.928,-181.939358023238,41,1,0,1,3.7,0.7903408,0.0,21,72.825903,"This compound contains an acetal/aminal-like group ( X-CH(R)-Y where X, Y are N, S, or O) that may be acid/base labile, releasing an aldehyde.",1728.435,1,0,0.072,-9.063,1.0275,933-2,OPLS_2005,2,-0.746089747435381,-83.7660274505615,386478930,20.923,,113,19,-1.99,-10.8736426842901,467_sdstereoexpander_1_neutralizer_1_epik_2_stereoizer_1,43.123,256.033,0.413100258988576,0.8991,881.291,0.0001,1.0274,-3.124,2.0,-7.349,-28.8010120391846,W0NIM11bQ0BAXTEoW09IXSlbQ0gyXU9bQ0BASF0oW0NASF0oW09IXSlbQ0BASF0xW05IXVtDSDNdKU9bQ0BASF0yW0NASF0oW05IXUMoPU8pW0NASF0oW09IXSlbQ0gyXVtDSDJdW05IMl0pW0NIMl1bQ0BASF0oW05IMl0pW0NASF0oW0NASF0yW09IXSlPW0NASF0zW0NASF0oW05IMl0pW0NIMl1bQ0hdPUMoTzMpW0NIMl1bTkhdW0NIMl1bQ0gyXVtPSF0=,0,301.634,2,,933,544.405,-2,3,16,2,0.0,35.252,vsw_Plazomicin_Analog_9-LIGPREP-001-in.maegz,11,-54.965015411377,1,14.0,56135,13,202,-0.95925371085025,-5.475,0.8991,0.0929798,0.144,592.688,14,0,glide-grid_Ab_minmz,0.0,-9.97454268429006,49.871,5,-0.687,42613186  1,1.92657990768628,0,Q15426988,23756,-2.11613242422836,-0.411348883033773,1,-1.43,19.796,Q15426988,2,18,21.9
11.6008443832397,386478930,-0.838887561129928,9.102,https://www.wikidata.org/wiki/Wikidata:Main_Page,0.0512159399379453,5,162,,5,2,18,-0.243281528885123,J2VwaWtfcHl0aG9uJywgJy1waCcsICc3LjAwMDAwMCcsICctcGh0JywgJzIuMDAwMDAwJywgJy1tcycsICcxNicsICctdG4nLCAnOCcsICctbWEnLCAnMjAwJywgJy1pbWFlJywgJzxpbmZpbGUubWFlPicsICctb21hZScsICc8b3V0ZmlsZS5tYWU+Jw==,49.025,0,https://scholia.toolforge.org/Q15426988,386478930-2,,0.0140517,499,-2.3,0,4.928,-181.939358023238,41,1,0,1,3.7,0.7903408,0.0,21,72.825903,"This compound contains an acetal/aminal-like group ( X-CH(R)-Y where X, Y are N, S, or O) that may be acid/base labile, releasing an aldehyde.",1728.435,1,0,0.072,-9.063,1.0275,997-2,OPLS_2005,2,-0.746089747435381,-83.7660274505615,386478930,20.923,,113,19,-1.99,-10.8736426842901,499_sdstereoexpander_1_neutralizer_1_epik_2_stereoizer_1,43.123,256.033,0.413100258988576,0.8991,881.291,0.0001,1.0274,-3.124,2.0,-7.349,-28.8010120391846,W0NIM11bQ0BAXTEoW09IXSlbQ0gyXU9bQ0BASF0oW0NASF0oW09IXSlbQ0BASF0xW05IXVtDSDNdKU9bQ0BASF0yW0NASF0oW05IXUMoPU8pW0NASF0oW09IXSlbQ0gyXVtDSDJdW05IMl0pW0NIMl1bQ0BASF0oW05IMl0pW0NASF0oW0NASF0yW09IXSlPW0NASF0zW0NASF0oW05IMl0pW0NIMl1bQ0hdPUMoTzMpW0NIMl1bTkhdW0NIMl1bQ0gyXVtPSF0=,0,301.634,2,,997,544.405,-2,3,16,2,0.0,35.252,vsw_Plazomicin_Analog_9-LIGPREP-001-in.maegz,11,-54.965015411377,1,14.0,56135,13,202,-0.95925371085025,-5.475,0.8991,0.0929798,0.144,592.688,14,0,glide-grid_Ab_minmz,0.0,-9.97454268429006,49.871,5,-0.687,42613186  1,1.92657990768628,0,Q15426988,23756,-2.11613242422836,-0.411348883033773,1,-1.43,19.796,Q15426988,2,18,21.9
11.6008443832397,386478930,-0.838887561129928,9.102,https://www.wikidata.org/wiki/Wikidata:Main_Page,0.0512159454336225,5,182,,5,2,18,-0.243281528885123,J2VwaWtfcHl0aG9uJywgJy1waCcsICc3LjAwMDAwMCcsICctcGh0JywgJzIuMDAwMDAwJywgJy1tcycsICcxNicsICctdG4nLCAnOCcsICctbWEnLCAnMjAwJywgJy1pbWFlJywgJzxpbmZpbGUubWFlPicsICctb21hZScsICc8b3V0ZmlsZS5tYWU+Jw==,49.025,0,https://scholia.toolforge.org/Q15426988,386478930-2,,0.0140517,531,-2.3,0,4.928,-181.939358023238,41,1,0,1,3.7,0.7903408,0.0,21,72.825903,"This compound contains an acetal/aminal-like group ( X-CH(R)-Y where X, Y are N, S, or O) that may be acid/base labile, releasing an aldehyde.",1728.435,1,0,0.072,-9.063,1.0275,1061-2,OPLS_2005,2,-0.746089747435381,-83.7660274505615,386478930,20.923,,113,19,-1.99,-10.8736426842901,531_sdstereoexpander_1_neutralizer_1_epik_2_stereoizer_1,43.123,256.033,0.413100258988576,0.8991,881.291,0.0001,1.0274,-3.124,2.0,-7.349,-28.8010120391846,W0NIM11bQ0BAXTEoW09IXSlbQ0gyXU9bQ0BASF0oW0NASF0oW09IXSlbQ0BASF0xW05IXVtDSDNdKU9bQ0BASF0yW0NASF0oW05IXUMoPU8pW0NASF0oW09IXSlbQ0gyXVtDSDJdW05IMl0pW0NIMl1bQ0BASF0oW05IMl0pW0NASF0oW0NASF0yW09IXSlPW0NASF0zW0NASF0oW05IMl0pW0NIMl1bQ0hdPUMoTzMpW0NIMl1bTkhdW0NIMl1bQ0gyXVtPSF0=,0,301.634,2,,1061,544.405,-2,3,16,2,0.0,35.252,vsw_Plazomicin_Analog_9-LIGPREP-001-in.maegz,11,-54.965015411377,1,14.0,56135,13,202,-0.95925371085025,-5.475,0.8991,0.0929798,0.144,592.688,14,0,glide-grid_Ab_minmz,0.0,-9.97454268429006,49.871,5,-0.687,42613186  1,1.92657990768628,0,Q15426988,23756,-2.11613242422836,-0.411348883033773,1,-1.43,19.796,Q15426988,2,18,21.9
11.6008443832397,500214660,-0.838887561129928,9.102,https://www.invivochem.com/,0.0512159371403503,5,37,27041,5,2,18,-0.243281528885123,J2VwaWtfcHl0aG9uJywgJy1waCcsICc3LjAwMDAwMCcsICctcGh0JywgJzIuMDAwMDAwJywgJy1tcycsICcxNicsICctdG4nLCAnOCcsICctbWEnLCAnMjAwJywgJy1pbWFlJywgJzxpbmZpbGUubWFlPicsICctb21hZScsICc8b3V0ZmlsZS5tYWU+Jw==,49.025,0,https://www.invivochem.com/plazomicin.html,500214660-2,"Plazomicin
1154757-24-0
(2S)-4-amino-N-[(1R,2S,3S,4R,5S)-5-amino-4-[[(2S,3R)-3-amino-6-[(2-hydroxyethylamino)methyl]-3,4-dihydro-2H-pyran-2-yl]oxy]-2-[(2R,3R,4R,5R)-3,5-dihydroxy-5-methyl-4-(methylamino)oxan-2-yl]oxy-3-hydroxycyclohexyl]-2-hydroxybutanamide",0.0140519,1491,-2.3,0,4.928,-181.939358023238,41,1,0,1,3.7,0.7903408,0.0,21,72.825903,"This compound contains an acetal/aminal-like group ( X-CH(R)-Y where X, Y are N, S, or O) that may be acid/base labile, releasing an aldehyde.",1728.435,1,0,0.072,-9.063,1.0275,2981-2,OPLS_2005,2,-0.746089747435381,-83.7660274505615,500214660,20.923,,113,19,-1.99,-10.8736426842901,1491_sdstereoexpander_1_neutralizer_1_epik_2_stereoizer_1,43.123,256.033,0.413100258988576,0.8991,881.291,0.0001,1.0274,-3.124,2.0,-7.349,-28.8010120391846,W0NIM11bQ0BAXTEoW09IXSlbQ0gyXU9bQ0BASF0oW0NASF0oW09IXSlbQ0BASF0xW05IXVtDSDNdKU9bQ0BASF0yW0NASF0oW05IXUMoPU8pW0NASF0oW09IXSlbQ0gyXVtDSDJdW05IMl0pW0NIMl1bQ0BASF0oW05IMl0pW0NASF0oW0NASF0yW09IXSlPW0NASF0zW0NASF0oW05IMl0pW0NIMl1bQ0hdPUMoTzMpW0NIMl1bTkhdW0NIMl1bQ0gyXVtPSF0=,0,301.634,2,1154757-24-0,2981,544.405,-2,3,16,1,0.0,35.252,vsw_Plazomicin_Analog_9-LIGPREP-001-in.maegz,11,-54.965015411377,1,14.0,56135,13,202,-0.95925371085025,-5.475,0.8991,0.0929798,0.144,592.688,14,0,glide-grid_Ab_minmz,0.0,-9.97454268429006,49.871,5,-0.687,42613186  1,1.92657990768628,0,V3888,,-2.11613242422836,-0.411348883033773,1,-1.43,19.796,V3888,2,18,21.9
11.6008443832397,500214660,-0.838887561129928,9.102,https://www.invivochem.com/,0.0512159399379453,5,67,27041,5,2,18,-0.243281528885123,J2VwaWtfcHl0aG9uJywgJy1waCcsICc3LjAwMDAwMCcsICctcGh0JywgJzIuMDAwMDAwJywgJy1tcycsICcxNicsICctdG4nLCAnOCcsICctbWEnLCAnMjAwJywgJy1pbWFlJywgJzxpbmZpbGUubWFlPicsICctb21hZScsICc8b3V0ZmlsZS5tYWU+Jw==,49.025,0,https://www.invivochem.com/plazomicin.html,500214660-2,"Plazomicin
1154757-24-0
(2S)-4-amino-N-[(1R,2S,3S,4R,5S)-5-amino-4-[[(2S,3R)-3-amino-6-[(2-hydroxyethylamino)methyl]-3,4-dihydro-2H-pyran-2-yl]oxy]-2-[(2R,3R,4R,5R)-3,5-dihydroxy-5-methyl-4-(methylamino)oxan-2-yl]oxy-3-hydroxycyclohexyl]-2-hydroxybutanamide",0.0140517,1523,-2.3,0,4.928,-181.939358023238,41,1,0,1,3.7,0.7903408,0.0,21,72.825903,"This compound contains an acetal/aminal-like group ( X-CH(R)-Y where X, Y are N, S, or O) that may be acid/base labile, releasing an aldehyde.",1728.435,1,0,0.072,-9.063,1.0275,3045-2,OPLS_2005,2,-0.746089747435381,-83.7660274505615,500214660,20.923,,113,19,-1.99,-10.8736426842901,1523_sdstereoexpander_1_neutralizer_1_epik_2_stereoizer_1,43.123,256.033,0.413100258988576,0.8991,881.291,0.0001,1.0274,-3.124,2.0,-7.349,-28.8010120391846,W0NIM11bQ0BAXTEoW09IXSlbQ0gyXU9bQ0BASF0oW0NASF0oW09IXSlbQ0BASF0xW05IXVtDSDNdKU9bQ0BASF0yW0NASF0oW05IXUMoPU8pW0NASF0oW09IXSlbQ0gyXVtDSDJdW05IMl0pW0NIMl1bQ0BASF0oW05IMl0pW0NASF0oW0NASF0yW09IXSlPW0NASF0zW0NASF0oW05IMl0pW0NIMl1bQ0hdPUMoTzMpW0NIMl1bTkhdW0NIMl1bQ0gyXVtPSF0=,0,301.634,2,1154757-24-0,3045,544.405,-2,3,16,1,0.0,35.252,vsw_Plazomicin_Analog_9-LIGPREP-001-in.maegz,11,-54.965015411377,1,14.0,56135,13,202,-0.95925371085025,-5.475,0.8991,0.0929798,0.144,592.688,14,0,glide-grid_Ab_minmz,0.0,-9.97454268429006,49.871,5,-0.687,42613186  1,1.92657990768628,0,V3888,,-2.11613242422836,-0.411348883033773,1,-1.43,19.796,V3888,2,18,21.9
11.6008443832397,500214660,-0.838887561129928,9.102,https://www.invivochem.com/,0.0512159454336225,5,87,27041,5,2,18,-0.243281528885123,J2VwaWtfcHl0aG9uJywgJy1waCcsICc3LjAwMDAwMCcsICctcGh0JywgJzIuMDAwMDAwJywgJy1tcycsICcxNicsICctdG4nLCAnOCcsICctbWEnLCAnMjAwJywgJy1pbWFlJywgJzxpbmZpbGUubWFlPicsICctb21hZScsICc8b3V0ZmlsZS5tYWU+Jw==,49.025,0,https://www.invivochem.com/plazomicin.html,500214660-2,"Plazomicin
1154757-24-0
(2S)-4-amino-N-[(1R,2S,3S,4R,5S)-5-amino-4-[[(2S,3R)-3-amino-6-[(2-hydroxyethylamino)methyl]-3,4-dihydro-2H-pyran-2-yl]oxy]-2-[(2R,3R,4R,5R)-3,5-dihydroxy-5-methyl-4-(methylamino)oxan-2-yl]oxy-3-hydroxycyclohexyl]-2-hydroxybutanamide",0.0140517,1555,-2.3,0,4.928,-181.939358023238,41,1,0,1,3.7,0.7903408,0.0,21,72.825903,"This compound contains an acetal/aminal-like group ( X-CH(R)-Y where X, Y are N, S, or O) that may be acid/base labile, releasing an aldehyde.",1728.435,1,0,0.072,-9.063,1.0275,3109-2,OPLS_2005,2,-0.746089747435381,-83.7660274505615,500214660,20.923,,113,19,-1.99,-10.8736426842901,1555_sdstereoexpander_1_neutralizer_1_epik_2_stereoizer_1,43.123,256.033,0.413100258988576,0.8991,881.291,0.0001,1.0274,-3.124,2.0,-7.349,-28.8010120391846,W0NIM11bQ0BAXTEoW09IXSlbQ0gyXU9bQ0BASF0oW0NASF0oW09IXSlbQ0BASF0xW05IXVtDSDNdKU9bQ0BASF0yW0NASF0oW05IXUMoPU8pW0NASF0oW09IXSlbQ0gyXVtDSDJdW05IMl0pW0NIMl1bQ0BASF0oW05IMl0pW0NASF0oW0NASF0yW09IXSlPW0NASF0zW0NASF0oW05IMl0pW0NIMl1bQ0hdPUMoTzMpW0NIMl1bTkhdW0NIMl1bQ0gyXVtPSF0=,0,301.634,2,1154757-24-0,3109,544.405,-2,3,16,1,0.0,35.252,vsw_Plazomicin_Analog_9-LIGPREP-001-in.maegz,11,-54.965015411377,1,14.0,56135,13,202,-0.95925371085025,-5.475,0.8991,0.0929798,0.144,592.688,14,0,glide-grid_Ab_minmz,0.0,-9.97454268429006,49.871,5,-0.687,42613186  1,1.92657990768628,0,V3888,,-2.11613242422836,-0.411348883033773,1,-1.43,19.796,V3888,2,18,21.9
11.6008443832397,385642644,-0.838887561129928,9.102,http://chem-bla-ics.blogspot.com/,0.0512159371403503,5,27,,5,2,18,-0.243281528885123,J2VwaWtfcHl0aG9uJywgJy1waCcsICc3LjAwMDAwMCcsICctcGh0JywgJzIuMDAwMDAwJywgJy1tcycsICcxNicsICctdG4nLCAnOCcsICctbWEnLCAnMjAwJywgJy1pbWFlJywgJzxpbmZpbGUubWFlPicsICctb21hZScsICc8b3V0ZmlsZS5tYWU+Jw==,49.025,0,https://tools.wmflabs.org/scholia/Q15426988,385642644-2,"plazomicin
Q15426988",0.0140519,351,-2.3,0,4.928,-181.939358023238,41,1,0,1,3.7,0.7903408,0.0,21,72.825903,"This compound contains an acetal/aminal-like group ( X-CH(R)-Y where X, Y are N, S, or O) that may be acid/base labile, releasing an aldehyde.",1728.435,1,0,0.072,-9.063,1.0275,702-2,OPLS_2005,2,-0.746089747435381,-83.7660274505615,385642644,20.923,,113,19,-1.99,-10.8736426842901,351_sdstereoexpander_1_neutralizer_1_epik_2_stereoizer_1,43.123,256.033,0.413100258988576,0.8991,881.291,0.0001,1.0274,-3.124,2.0,-7.349,-28.8010120391846,W0NIM11bQ0BAXTEoW09IXSlbQ0gyXU9bQ0BASF0oW0NASF0oW09IXSlbQ0BASF0xW05IXVtDSDNdKU9bQ0BASF0yW0NASF0oW05IXUMoPU8pW0NASF0oW09IXSlbQ0gyXVtDSDJdW05IMl0pW0NIMl1bQ0BASF0oW05IMl0pW0NASF0oW0NASF0yW09IXSlPW0NASF0zW0NASF0oW05IMl0pW0NIMl1bQ0hdPUMoTzMpW0NIMl1bTkhdW0NIMl1bQ0gyXVtPSF0=,0,301.634,2,,702,544.405,-2,3,16,1,0.0,35.252,vsw_Plazomicin_Analog_9-LIGPREP-002-in.maegz,11,-54.965015411377,1,14.0,56135,13,202,-0.95925371085025,-5.475,0.8991,0.0929798,0.144,592.688,14,0,glide-grid_Ab_minmz,0.0,-9.97454268429006,49.871,5,-0.687,42613186  1,1.92657990768628,0,Q15426988,1139,-2.11613242422836,-0.411348883033773,1,-1.43,19.796,Q15426988,2,18,21.9
