PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10
4.76860197336637,-6.989334877048694,-6.5800410603911565,-6.052008712796656,-0.6702861069126339,-2.0759527141135012,0.5040401975403933,-4.958093664144127,-0.5929701296817717,1.452535739097827
5.366451961875644,-10.157370302368605,-7.4443118575402005,-11.139785901873847,-0.14728991045195805,-2.1667712315157566,-0.6753762885287908,-2.424981115306959,2.336567739973061,-2.3720612165169976
9.30461794949649,-8.566554784392087,-9.792932244899422,-11.009814587199847,-0.34603130545326527,-1.5071526844253478,1.6941185521097695,-2.7914666528910557,1.991648155791451,-2.938073948911406
10.373810201180177,-8.203240451224024,-9.68971936233282,-10.272975841490187,0.03821944633193719,-1.9146265708232075,-2.0360145953841067,-5.3424140864283505,3.6211015456466398,-3.872565274088124
8.145788607685216,-8.879598961782627,-9.103322858505097,-10.63350710771033,1.3336650286468614,0.13344950530270808,-1.2758551087497505,-1.861726069995173,0.6608609926121513,-4.467912297817789
11.286277834899995,-7.674335405394771,-10.605892113212166,-11.589401244386195,0.36628654254607346,2.9159263975043306,-2.1134655681779475,2.1819517521571985,0.4447753353570786,-5.360451250051848
11.145608094399407,-7.200351540343701,-8.673590663660029,-10.842829515705889,0.9475195975051892,-2.258481117815498,-1.4639981813119987,0.8598858106791429,1.5758740054782674,-2.7306996551602247
11.470649811496202,-6.080986895762334,-10.74930398273105,-14.10746012434449,-0.5251919635881626,-1.3949258626982175,1.0592599003574745,0.12171237808001595,2.131732675699541,-2.814720642260667
9.716580288303492,-7.466735428556138,-10.983403030942146,-13.433108086092465,2.662304834615151,1.6605309784226983,-1.7662101898019154,-1.8740902748573711,0.5565978552230079,-3.095327580773721
10.836557189104363,-6.748028268230587,-11.16390821331708,-12.888543949277562,2.2317440358713694,-0.282631911795027,1.0657359591535918,0.9239343968445501,0.7443576074865604,-2.600266365408916
11.8694798637441,-8.010072697699483,-12.443342608903562,-10.307715795613458,0.35433937074047067,0.049276780904069624,0.39924996979440003,-0.550607184661795,3.0150145980266854,-3.633476855078959
11.341473832305471,-6.980999452511606,-11.02630633363483,-11.414258213946564,1.1824140570792332,-1.1424210534643058,1.4354158442023128,1.6369478607086838,1.0331135190747536,-5.0588361184009925
11.039489732184613,-6.677701085440505,-11.080649809518592,-11.1210995413869,1.3208048659199823,0.3165627822107728,-0.7493962307179516,-0.8962817538862066,1.6425201353612826,-3.582193786565998
10.108523958904575,-6.558853570058222,-10.524433474847525,-11.913242838084916,2.114382433005174,-0.1599530050067668,-0.9949772144417891,-1.4912443980404817,0.4352742803047213,-2.2902701597433794
11.161927283309199,-7.577167948608997,-10.132901943590666,-11.012759051133983,-0.9997589543630837,-1.4211467832081284,1.1529186149441883,-0.3534449996314565,3.4610473721351895,-2.3484199232268255
11.503936342019138,-7.904526751050839,-11.02221171765328,-9.651985060891697,1.9288923845054666,0.3560383255480287,-0.8229854850295657,-1.5312077816665803,-0.21518802565220616,-2.2032216929082855
10.951119046761324,-6.424601283769206,-12.39962896906745,-10.734412267561494,1.2960544001960577,0.6119194578506457,-3.0869641634511447,0.6609419857688079,3.2195951407144014,-2.2461618998695507
11.964485160723582,-8.346806582712853,-12.897353368860255,-10.431565860633112,-0.09361341723758809,1.507413289767635,-1.8732741210754045,-2.1302306024059177,3.14952090941492,-2.5332183743857617
12.44107098489759,-5.561700146483945,-9.82455484658099,-11.50592802805646,0.4495962005655592,-2.0488034439688687,-0.6293989281796255,-1.4221781942499343,1.0087358104172681,0.3415678592417456
9.451122661962499,-5.847119590245485,-11.052332087906192,-10.430352366100943,0.5167704736969222,-0.4492926648319855,-2.4198737618749537,-2.8874302831747434,1.6623887277085352,-1.1778422639693589
12.922309077254813,-4.124855389397437,-11.088453265220345,-8.282095733848887,-0.5641105251607411,-1.4636528559500905,0.8831273488053017,-1.6825168015748568,-0.4918825026483205,-1.1605993891902597
11.525011611052681,-4.994075412144059,-10.534406430951996,-8.86788198701101,0.9336287332120504,-0.6529529056258586,0.42140991177894227,-1.0150409928831359,0.35002427437883626,-2.356427652597355
13.351412121560267,-6.644296858691146,-11.98755714093489,-11.26377639499992,-0.3799506282363738,-1.4264355973012603,-0.017880632366236354,-0.3164064572213718,0.5718563540791445,0.767182394057561
