PC,eigenvalue,explained_variance_ratio
PC1,76.22201733718785,0.07614587146572212
PC2,39.68032555076392,0.03964068486589801
PC3,24.938929419792185,0.024914015404387792
PC4,19.643179872848165,0.019623556316531628
PC5,13.572770679679367,0.013559211468211154
PC6,12.232109931771042,0.01221989004172931
PC7,10.106031092851083,0.010095935157693388
PC8,8.803012977175033,0.008794218758416614
PC9,8.237711809706003,0.008229482327378622
PC10,7.694146104500019,0.007686459644855162
