PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10
13.073656910060897,-2.426616594209792,-0.13433142745622384,4.539829691507666,-1.339494063360011,-2.4168030588487355,-2.008826549400697,-1.6796458160069756,1.3591233726977385,5.574842273545429
14.422597641048995,-0.7815580042101177,0.3431431176435387,4.003484612496274,0.037892655407281074,-5.64003827875614,0.1166075588291596,-1.1140723357768465,5.499911406347617,8.797341779133472
13.684507284626392,0.5653216608918132,-0.8693932626789705,1.8289105185576213,0.6231404752672485,-0.8376785562128418,-2.674313580414926,-6.0195564668963115,3.793094454133968,1.3767295217817124
12.797446865198136,-0.4452071443867135,-2.659015546541613,2.8019369781653354,3.1842873710969646,0.44145380861841266,-0.7423086446704766,0.27277616113810116,0.5232227989388196,3.942916591101542
12.859322334846643,-0.4932582341386675,-1.3256915036064387,3.7236452562415443,3.001671214264688,-5.3962468721502255,-3.1639011836925115,-1.6810402212910525,2.9658006895110947,7.543371266261729
14.61448764787299,0.6705236788237761,-0.4663787004108138,3.286070076612272,1.9038000598075433,-2.2206110999270794,-0.8568454340443568,0.3109522124476166,1.3218443258831216,5.66389383458748
12.910155538807466,-0.8955180138720652,-1.6165317849667165,1.1042266170097363,2.6354043978495234,-3.755323547666015,1.1761146364649744,0.8745284726615451,5.077252069915273,5.44804173132433
16.315410282895424,-1.9239255535421778,-0.3760416685001905,4.596092357910102,1.547731441410063,-2.050190643745514,-2.095651221282517,-1.8474743653541597,1.219487894461303,4.595949510605682
15.449862019179795,-1.718863503998086,-0.33611327568413263,2.7418140808109173,2.5882860636789093,-3.2729530769029394,-1.6559587891936378,1.4667341621630063,7.021050063846499,5.7286628248515274
16.55584131177291,-1.355799981738156,-0.8281199708289075,1.8429551242674465,4.520545967820238,-2.042010120374013,-1.7812645257228705,1.0206166543575637,4.676348612265552,3.474367940800159
14.324132462438678,-0.43594281120586076,-1.1723595208656408,3.3554668472202223,1.9851802609454348,-1.9257328086788794,-1.8649130568225452,-0.7367428339746497,3.2124572494857278,2.9695307990800446
16.209953222457383,-0.2422767971403372,1.2741057690604676,3.2375407188675287,1.3362252610581096,-1.612934785270941,-1.0836599038321335,3.2288656414329706,5.918743350204396,1.62414874147173
14.909563814519693,-1.4324953527956632,-2.2995534696843016,4.261394119948812,1.216393275019318,-0.6142695958288057,-2.169534763520381,-4.084950064322166,5.599358786494389,0.7971929536979288
13.934646960383407,0.13282342861781418,-3.4058140076775083,2.6589993319833694,1.6335750519060086,-0.9639636132436864,-1.5312076343725547,-2.9462322085151107,-1.6506636296863078,-0.501219035851104
16.035904120217673,-0.9325400714257327,-2.0921501978391577,4.980077554760633,2.4496127714995963,-4.3091374286471655,2.367643270316207,-0.04910620462100535,2.033115623080005,1.910963078802209
15.783857141467225,-2.11790385889931,-2.674500300387959,1.787727129301837,3.7595803830282817,-3.6795566121748307,-1.2337412646055634,-2.2053510017732876,0.09444484191179169,-1.645396569891736
17.55684710540437,-2.376429193055437,-2.0346113900176093,5.552042177558612,2.071025262474326,-2.0467595150655176,0.06417734685163114,-3.2980577654936996,0.8554539795249576,-4.074971720104153
15.495975828056618,-2.3905260584917043,-2.720395190115881,4.156939743859652,0.5933412095178416,-3.0360978356469017,1.6886352484262999,1.0647279070788025,3.1209867509330738,1.3641154780166023
18.18741226451613,-3.131182051279275,-1.9392956254987204,2.49743589452282,0.6831648022606085,-2.2200079748773947,0.34704313037415446,1.4861454253364939,2.4966234998301005,2.55378866075889
17.421571060536973,-1.951364425393894,-2.3377576207903283,1.9938870912439377,2.069995924916143,-2.4881676086579385,3.056180124120006,0.11171525574900955,3.5203508400859675,-3.855835856717273
16.34272332843816,-1.1399294789599148,-2.105875407037767,4.694519275571415,3.1324689497560154,-3.172538300692719,0.3811357492324324,2.1430376068167902,1.8503466477880337,-0.23256584588700885
19.142321220722277,-1.3949510639866523,-3.057080655338442,2.585520790857122,4.275870405608017,-3.1811655675439368,1.8919059097589612,-1.8125601393399866,2.0223494170077148,1.3582290451133665
16.442867395678014,-2.7856615973301957,-4.914922545305291,2.9452592407345035,2.3748402128301485,-0.016958908441580482,0.7055651769862166,-1.8721911328441425,-1.942596554044809,-4.92573522134461
20.360212089974436,-1.891514782497282,-3.174494944470769,3.082747958106021,2.8298611241142644,-2.045128706560051,0.08767153328194349,-1.3150734498961958,3.2180026582580483,-5.78283666312083
18.870052609637707,-2.9353927694143715,-1.5730757380069802,2.969703795580284,1.3283470640310504,-2.666825647245637,2.125043769408222,1.8634811691987736,1.2103792621345781,-4.813510908163824
19.68167577717693,-3.031538056835019,-2.1062752980527293,4.011830757459056,3.260433294013275,-5.326959195173034,3.1319925232603754,-0.1307820483065597,0.428631647744774,-7.818692514948737
20.20269598991438,-4.145259223425345,-2.794141925976844,5.9425366221423985,3.8325687463770204,-3.1231201534426836,3.9720011764455347,-2.403178335849266,1.2432571508139811,-3.1979470942598476
