title,"i_i_glide_lignum","docking_status","r_glide_cpu_time","r_i_docking_score","s_i_glide_gridfile","r_i_glide_gscore","r_i_glide_lipo","r_i_glide_hbond","r_i_glide_metal","r_i_glide_rewards","r_i_glide_evdw","r_i_glide_ecoul","r_i_glide_erotb","r_i_glide_esite","r_i_glide_emodel","r_i_glide_energy","r_i_glide_einternal"
"3467",653,Done,0.343,-4.08902,"glide-grid_Sa3ANT_avrg",-5.70142,0,-0.363313,-0,-0.655269,-15.203,-25.9583,0.306111,-0.335053,-61.2129,-41.1613,17.0703
"3467",654,Done,0.235,-3.46696,"glide-grid_Sa3ANT_avrg",-5.16386,-0.0291021,-0.389947,-0,-0.655269,-15.8098,-21.5805,0.306111,-0.36809,-54.2674,-37.3903,13.4235
"3467",655,Done,0.344,-3.82672,"glide-grid_Sa3ANT_avrg",-5.81602,-0.0340478,-0.723761,-0,-1.18527,6.26005,-35.5851,0.306111,-0.492052,-46.3048,-29.325,8.99901
"3467",656,Done,0.312,-6.54949,"glide-grid_Sa3ANT_avrg",-6.72519,-0.620111,-0.541882,-0,-0.873397,-10.8891,-33.1767,0.304943,-0.450285,-68.6906,-44.0658,15.4603
"3467",657,Done,0.282,-4.56517,"glide-grid_Sa3ANT_avrg",-6.07477,-0.401887,-0.572333,-0,-0.655269,-6.87583,-27.7169,0.306111,-0.407597,-39.5168,-34.5927,23.9416
"3467",658,"GRID-ENERGY MIN FAILED",0.218,,,,,,,,,,,,,,
"3467",659,Done,0.235,-3.90537,"glide-grid_Sa3ANT_avrg",-5.60227,-0.328894,-0.357312,-0,-0.880269,-3.30359,-25.4424,0.306111,-0.360374,-28.5442,-28.746,27.9964
"3467",660,"NO POSES STORED FOR LIGAND",0.187,,,,,,,,,,,,,,
"3467",661,Done,0.344,-6.0816,"glide-grid_Sa3ANT_avrg",-6.2573,-0.271749,-0.771215,-0,-0.723456,-7.47163,-35.4372,0.304943,-0.422246,-57.767,-42.9089,13.4975
"3467",662,Done,0.281,-5.35454,"glide-grid_Sa3ANT_avrg",-6.86414,-0.516054,-0.462041,-0,-0.765254,-21.0936,-30.4441,0.306111,-0.37222,-86.0464,-51.5377,9.73898
"3467",663,Done,0.313,-4.1679,"glide-grid_Sa3ANT_avrg",-5.7803,-0.0758987,-0.211872,-0,-0.880269,-13.0269,-25.1721,0.306111,-0.491212,-52.3033,-38.199,28.5379
"3467",664,Done,0.25,-4.26081,"glide-grid_Sa3ANT_avrg",-5.95771,-0.502416,-0.213257,-0,-0.655269,-9.9046,-27.2594,0.306111,-0.397653,-50.1907,-37.164,10.7027
"3467",665,Done,0.312,-5.11713,"glide-grid_Sa3ANT_avrg",-7.10643,-0.513642,-0.696145,-0,-0.809835,-20.1947,-29.936,0.306111,-0.383189,-77.6326,-50.1306,14.7964
"3467",666,Done,0.297,-5.21067,"glide-grid_Sa3ANT_avrg",-5.38637,-0.00288976,-0.291102,-0,-0.651857,-4.96529,-35.2644,0.304943,-0.497204,-58.7711,-40.2297,12.0403
"3467",667,Done,0.344,-3.75889,"glide-grid_Sa3ANT_avrg",-5.26849,0,-0.361688,-0,-0.125269,-17.6543,-27.3349,0.437301,-0.336114,-65.0353,-44.9893,16.1136
"3467",668,Done,0.281,-4.5061,"glide-grid_Sa3ANT_avrg",-6.1185,0,-0.388165,-0,-0.664341,-19.2995,-33.2585,0.306111,-0.407125,-81.3738,-52.558,19.0254
"3467",669,"GRID-ENERGY MIN FAILED",0.344,,,,,,,,,,,,,,
"3467",670,Done,0.234,-3.77172,"glide-grid_Sa3ANT_avrg",-5.76102,-0.400253,-0.404275,-0,-0.893666,-5.05978,-24.7236,0.306111,-0.407403,-44.7226,-29.7834,17.7519
"3467",671,Done,0.312,-6.63814,"glide-grid_Sa3ANT_avrg",-6.81384,0,-0.875519,-0,-1.19169,-11.6834,-32.0161,0.304943,-0.46741,-78.0908,-43.6995,7.57697
"3467",672,Done,0.266,-4.11281,"glide-grid_Sa3ANT_avrg",-5.62241,-0.481785,-0.427372,-0,-0.655269,-9.26382,-23.9738,0.306111,-0.304827,-45.2105,-33.2377,5.94175
"3467",673,Done,0.234,-2.8971,"glide-grid_Sa3ANT_avrg",-4.5095,-0.445952,-0.35743,-0,-0.880269,26.2628,-37.3497,0.306111,-0.445102,-5.11847,-11.0869,19.8302
"3467",674,Done,0.297,-4.55753,"glide-grid_Sa3ANT_avrg",-6.25443,-0.0352685,-0.699292,-0,-1.18527,-9.78004,-25.1093,0.306111,-0.385309,-43.9057,-34.8893,27.8152
"3467",675,Done,0.281,-4.18442,"glide-grid_Sa3ANT_avrg",-6.17372,-0.141041,-0.579937,-0,-0.663699,-15.022,-31.3233,0.306111,-0.34405,-73.9846,-46.3452,5.45393
"3467",676,"GRID-ENERGY MIN FAILED",0.234,,,,,,,,,,,,,,
"3467",677,Done,0.329,-4.67324,"glide-grid_Sa3ANT_avrg",-6.18284,0,-0.621669,-0,-0.880269,-17.5115,-24.9347,0.306111,-0.371235,-66.5062,-42.4462,8.90333
"3467",678,Done,0.234,-4.68224,"glide-grid_Sa3ANT_avrg",-6.29464,-0.013301,-0.525669,-0,-1.42786,-2.67839,-30.4777,0.306111,-0.5,-49.4834,-33.1561,10.195
"3467",679,Done,0.266,-2.86631,"glide-grid_Sa3ANT_avrg",-4.56321,-0.109333,-0.39264,-0,-0.655269,12.3319,-31.2097,0.306111,-0.328671,-17.6021,-18.8778,10.9681
"3467",680,Done,0.265,-3.09144,"glide-grid_Sa3ANT_avrg",-5.08074,-0.123514,-0.364174,-0,-0.655269,3.03216,-26.9083,0.306111,-0.395499,-38.7615,-23.8762,3.86505
"3467",681,Done,0.265,-4.33555,"glide-grid_Sa3ANT_avrg",-4.51125,-0.269073,-0.279684,-0,-0.648397,10.2094,-24.9985,0.304943,-0.379725,-17.2577,-14.7892,18.4035
"3467",682,"GRID-ENERGY MIN FAILED",0.219,,,,,,,,,,,,,,
"3467",683,Done,0.25,-2.19878,"glide-grid_Sa3ANT_avrg",-3.81118,-0.143039,-0.348205,-0,-0.125269,11.6719,-26.1247,0.437301,-0.29685,-13.9404,-14.4529,15.9564
"3467",684,Done,0.25,-3.45842,"glide-grid_Sa3ANT_avrg",-5.15532,-0.248128,-0.534943,-0,-0.791078,7.71885,-25.4162,0.306111,-0.460798,-16.7984,-17.6973,7.57894
"3467",685,"GRID-ENERGY MIN FAILED",0.281,,,,,,,,,,,,,,
"3467",686,Done,0.422,-6.69329,"glide-grid_Sa3ANT_avrg",-6.86899,0,-0.708945,-0,-1.19583,-16.7651,-42.7322,0.304943,-0.430903,-105.293,-59.4974,13.4967
"3467",687,Done,0.391,-6.0865,"glide-grid_Sa3ANT_avrg",-7.5961,-0.309126,-0.913256,-0,-1.41027,-17.4805,-30.7817,0.306111,-0.395538,-87.5685,-48.2621,10.402
"3467",688,Done,0.281,-5.18839,"glide-grid_Sa3ANT_avrg",-6.80079,-0.00738358,-0.83046,-0,-1.19284,-11.5243,-42.3262,0.306111,-0.5,-97.5017,-53.8505,7.75854
"3467",689,Done,0.266,-3.87609,"glide-grid_Sa3ANT_avrg",-5.57299,-0.148142,-0.515403,-0,-0.666066,-4.97836,-34.359,0.306111,-0.300574,-61.3405,-39.3373,7.78538
"3467",690,Done,0.281,-3.9703,"glide-grid_Sa3ANT_avrg",-5.9596,-0.466662,-0.382989,-0,-0.880269,-3.67478,-26.2977,0.306111,-0.407393,-34.1797,-29.9725,21.7601
"3467",691,Done,0.343,-6.10341,"glide-grid_Sa3ANT_avrg",-6.27911,-0.060985,-0.462524,-0,-1.1784,-11.2712,-33.6025,0.304943,-0.318587,-71.6605,-44.8737,17.1
"3467",692,Done,0.313,-2.92411,"glide-grid_Sa3ANT_avrg",-4.43371,0,-0.286246,-0,-0.578517,6.46124,-27.8646,0.437301,-0.329306,-16.1531,-21.4033,24.5395
"3467",693,Done,0.375,-4.67861,"glide-grid_Sa3ANT_avrg",-6.29101,-0.0914573,-0.646935,-0,-0.880269,-11.4131,-29.2714,0.306111,-0.40781,-70.7554,-40.6844,8.1244
"3467",694,"GRID-ENERGY MIN FAILED",0.156,,,,,,,,,,,,,,
"3467",695,Done,0.359,-4.21194,"glide-grid_Sa3ANT_avrg",-6.20124,-0.095082,-0.531143,-0,-0.880269,-10.2732,-26.872,0.306111,-0.487198,-62.5774,-37.1452,6.06252
"3467",696,"NO POSES STORED FOR LIGAND",0.172,,,,,,,,,,,,,,
"3467",697,Done,0.266,-1.83854,"glide-grid_Sa3ANT_avrg",-3.34814,-0.0274206,-0.193702,-0,-0.655269,-12.6967,-12.5512,0.306111,-0.260342,-19.5313,-25.248,29.3253
"3467",698,Done,0.312,-4.31979,"glide-grid_Sa3ANT_avrg",-5.93219,-0.0314506,-0.520996,-0,-1.43601,5.00302,-35.6208,0.306111,-0.5,-35.5859,-30.6178,7.22888
"3467",699,Done,0.281,-2.36136,"glide-grid_Sa3ANT_avrg",-4.05826,-0.0166241,-0.109962,-0,-0.655269,11.5598,-25.6363,0.306111,-0.315069,-4.81862,-14.0764,18.8705
"3467",700,Done,0.313,-4.45319,"glide-grid_Sa3ANT_avrg",-6.44249,-0.0325646,-0.741644,-0,-1.21504,-7.16893,-26.5994,0.306111,-0.410993,-41.0248,-33.7683,12.1613
"3467",701,Done,0.25,-6.33271,"glide-grid_Sa3ANT_avrg",-6.50841,0,-0.573863,-0,-1.1784,-12.2833,-33.3517,0.304943,-0.446927,-71.8641,-45.6351,10.1988
"3467",702,Done,0.328,-4.99257,"glide-grid_Sa3ANT_avrg",-6.50217,0,-0.708104,-0,-1.18527,-9.89227,-28.9035,0.306111,-0.420298,-64.8073,-38.7958,6.61098
