title,"i_i_glide_lignum","docking_status","r_glide_cpu_time","r_i_docking_score","s_i_glide_gridfile","r_i_glide_gscore","r_i_glide_lipo","r_i_glide_hbond","r_i_glide_metal","r_i_glide_rewards","r_i_glide_evdw","r_i_glide_ecoul","r_i_glide_erotb","r_i_glide_esite","r_i_glide_emodel","r_i_glide_energy","r_i_glide_einternal"
"Silybin A",301,Done,0.328,-2.25138,"glide-grid_Ab3ANT_avrg",-2.25138,-0.0390022,0,-0,-0.119753,-27.6405,-6.18059,0.261577,-0.0450911,-34.0456,-33.8211,10.3016
"Silybin A",302,Done,0.329,-2.25138,"glide-grid_Ab3ANT_avrg",-2.25138,-0.0390022,0,-0,-0.119753,-27.6405,-6.18059,0.261577,-0.0450911,-34.0456,-33.8211,10.3016
"Leucocyanidin",303,Done,0.218,-4.67398,"glide-grid_Ab3ANT_avrg",-4.67398,-0.317149,-0.131563,-0,-1.3209,-24.2523,-12.591,0.196903,0,-48.7312,-36.8433,3.31536
"Kaempferol 3-neohesperidoside",304,Done,0.813,-3.91077,"glide-grid_Ab3ANT_avrg",-3.93507,-0.00885717,-0.0249258,-0,0,-25.5381,-18.2965,0.243849,-0.123759,-53.4931,-43.8346,9.16919
"Kaempferol 3-neohesperidoside",305,Done,0.953,-4.54133,"glide-grid_Ab3ANT_avrg",-4.56563,-0.271534,0,-0,0,-8.38658,-29.5453,0.170694,-0.0454597,-48.3967,-37.9319,12.0839
"Flavonol",306,Done,0.094,-3.10083,"glide-grid_Ab3ANT_avrg",-3.49433,-0.459139,-0.118914,-0,-2.02473,-18.252,-1.28882,0.214372,0,-25.8266,-19.5408,0.139114
"Flavonol",307,Done,0.109,-3.10083,"glide-grid_Ab3ANT_avrg",-3.49433,-0.459139,-0.118914,-0,-2.02473,-18.252,-1.28882,0.214372,0,-25.8266,-19.5408,0.139114
"Deguelin",308,Done,0.078,-1.98885,"glide-grid_Ab3ANT_avrg",-1.98885,-0.395312,-0.0361848,-0,-0.719883,-17.2429,0.297573,0,-0.0199584,-19.4926,-16.9454,0.0117138
"Cirsiliol",309,Done,0.125,-3.53917,"glide-grid_Ab3ANT_avrg",-3.53917,-0.236613,0,-0,-1.15712,-18.1212,-9.41176,0.17239,0,-30.6496,-27.533,7.0646
"Biochanin A",310,Done,0.125,-4.18105,"glide-grid_Ab3ANT_avrg",-4.20585,0,-0.229792,-0,-1.47093,-22.3321,-10.7521,0.224293,0,-43.1645,-33.0841,2.26436
"Biochanin A",311,Done,0.125,-4.18105,"glide-grid_Ab3ANT_avrg",-4.20585,0,-0.229792,-0,-1.47093,-22.3321,-10.7521,0.224293,0,-43.1645,-33.0841,2.26436
"5,7-Dimethoxyluteolin",312,Done,0.188,-3.80411,"glide-grid_Ab3ANT_avrg",-3.80411,-0.0365652,0,-0,-1.26621,-17.4752,-12.1049,0.188162,0,-33.456,-29.5801,10.0401
"5,6,7-Trimethoxyflavone",313,Done,0.156,-2.88812,"glide-grid_Ab3ANT_avrg",-2.88812,-0.519917,0,-0,-1.27966,-25.0471,-0.176278,0.190257,0,-29.6048,-25.2234,0.0305872
"107905",314,Done,0.312,-4.54366,"glide-grid_Ab3ANT_avrg",-4.61616,-0.0922502,-0.112192,-0,-0.392916,-23.3294,-20.8494,0.285916,-0.0108449,-56.9592,-44.1788,10.4672
"107905",315,Done,0.329,-4.54366,"glide-grid_Ab3ANT_avrg",-4.61616,-0.0922502,-0.112192,-0,-0.392916,-23.3294,-20.8494,0.285916,-0.0108449,-56.9592,-44.1788,10.4672
"107905",316,Done,0.296,-4.54366,"glide-grid_Ab3ANT_avrg",-4.61616,-0.0922502,-0.112192,-0,-0.392916,-23.3294,-20.8494,0.285916,-0.0108449,-56.9592,-44.1788,10.4672
"(-)-(S)-Equol",317,Done,0.094,-4.72788,"glide-grid_Ab3ANT_avrg",-4.72788,-0.557683,-0.419243,-0,-1.75725,-20.7102,-8.35772,0.29546,0,-39.6974,-29.0679,0.387089
"Troxerutin",318,Done,3.172,-5.56499,"glide-grid_Ab3ANT_avrg",-5.56499,-0.0235864,-0.483715,-0,-0.00293866,-28.2403,-26.8846,0.397213,-0.0399491,-77.1697,-55.1249,8.03857
"Cinnamtannin B-1",319,Done,0.531,-4.14705,"glide-grid_Ab3ANT_avrg",-4.14705,-0.290895,-0.214951,-0,0,-36.9761,-12.7342,0.117727,0,-59.6365,-49.7102,6.23305
"6-Hydroxykaempferol 3,6-diglucoside",320,Done,0.922,-5.46993,"glide-grid_Ab3ANT_avrg",-5.49673,-0.0793312,-0.0754456,-0,0,-30.8948,-26.1,0.240582,-0.122788,-76.6143,-56.9948,14.9786
"6-Hydroxykaempferol 3,6-diglucoside",321,Done,0.938,-5.46993,"glide-grid_Ab3ANT_avrg",-5.49673,-0.0793312,-0.0754456,-0,0,-30.8948,-26.1,0.240582,-0.122788,-76.6143,-56.9948,14.9786
"Vicenin-1",322,Done,0.453,-5.28791,"glide-grid_Ab3ANT_avrg",-5.32191,-0.123321,-0.0994087,-0,0,-24.4618,-28.4206,0.123911,0,-72.5178,-52.8824,7.08073
"Vicenin-1",323,Done,0.469,-3.48174,"glide-grid_Ab3ANT_avrg",-3.51574,-0.0222619,-0.0120788,-0,0,-23.4052,-16.2337,0.123911,0,-45.6032,-39.6389,12.5075
"Chamaechromone",324,Done,0.484,-4.03815,"glide-grid_Ab3ANT_avrg",-4.03815,-0.0159641,-0.461433,-0,0,-20.6348,-19.6257,0.423203,-0.00835946,-53.0014,-40.2605,4.0955
"Chamaechromone",325,Done,0.406,-1.54447,"glide-grid_Ab3ANT_avrg",-1.54447,-0.323782,-0.0806129,-0,0,-19.6303,-3.73233,0.423203,-0.021909,-19.2684,-23.3626,14.4713
"Chamaechromone",326,Done,0.422,-4.03815,"glide-grid_Ab3ANT_avrg",-4.03815,-0.0159641,-0.461433,-0,0,-20.6348,-19.6257,0.423203,-0.00835946,-53.0014,-40.2605,4.0955
"Chamaechromone",327,Done,0.359,-2.98212,"glide-grid_Ab3ANT_avrg",-2.98212,-0.380217,-0.152,-0,0,-30.5888,-8.08643,0.296242,-0.003743,-41.6115,-38.6752,9.18884
"Chamaechromone",328,Done,0.422,-1.54447,"glide-grid_Ab3ANT_avrg",-1.54447,-0.323782,-0.0806129,-0,0,-19.6303,-3.73233,0.423203,-0.021909,-19.2684,-23.3626,14.4713
"Chamaechromone",329,Done,0.407,-3.71829,"glide-grid_Ab3ANT_avrg",-3.71829,-0.00143797,-0.539388,-0,0,-26.7368,-14.1224,0.296242,-0.0185075,-51.5618,-40.8592,5.91109
"Chamaechromone",330,Done,0.5,-4.03815,"glide-grid_Ab3ANT_avrg",-4.03815,-0.0159641,-0.461433,-0,0,-20.6348,-19.6257,0.423203,-0.00835946,-53.0014,-40.2605,4.0955
"Chamaechromone",331,Done,0.343,-1.54447,"glide-grid_Ab3ANT_avrg",-1.54447,-0.323782,-0.0806129,-0,0,-19.6303,-3.73233,0.423203,-0.021909,-19.2684,-23.3626,14.4713
"Chamaechromone",332,Done,0.406,-1.54447,"glide-grid_Ab3ANT_avrg",-1.54447,-0.323782,-0.0806129,-0,0,-19.6303,-3.73233,0.423203,-0.021909,-19.2684,-23.3626,14.4713
"Peonidin-3-O-galactoside (chloride)",333,Done,0.375,-5.70168,"glide-grid_Ab3ANT_avrg",-5.78658,-0.152215,-0.146405,-0,-0.474468,-28.2191,-25.5058,0.262743,-0.0394099,-79.6997,-53.725,7.89374
"Peonidin-3-O-galactoside (chloride)",334,Done,0.344,-5.70168,"glide-grid_Ab3ANT_avrg",-5.78658,-0.152215,-0.146405,-0,-0.474468,-28.2191,-25.5058,0.262743,-0.0394099,-79.6997,-53.725,7.89374
"Peonidin-3-O-galactoside (chloride)",335,Done,0.359,-5.50072,"glide-grid_Ab3ANT_avrg",-5.58562,-0.137134,-0.142432,-0,-0.474468,-28.4613,-24.2422,0.262743,-0.0349313,-75.7611,-52.7035,8.66934
"SL 0101-1",336,Done,0.328,-3.4681,"glide-grid_Ab3ANT_avrg",-3.4927,-0.0437637,-0.284302,-0,-0.0283815,-37.7885,-10.6548,0.384777,-0.0333985,-54.1557,-48.4432,11.4421
"SL 0101-1",337,Done,0.266,-3.4681,"glide-grid_Ab3ANT_avrg",-3.4927,-0.0437637,-0.284302,-0,-0.0283815,-37.7885,-10.6548,0.384777,-0.0333985,-54.1557,-48.4432,11.4421
"Naringin Dihydrochalcone",338,"NO POSES STORED FOR LIGAND",1.218,,,,,,,,,,,,,,
"Naringin Dihydrochalcone",339,"NO POSES STORED FOR LIGAND",1.266,,,,,,,,,,,,,,
"Baohuoside I",340,Done,0.344,-3.38766,"glide-grid_Ab3ANT_avrg",-3.38766,-0.136992,-0.152,-0,0,-22.9789,-15.4654,0.387433,-0.01734,-45.7181,-38.4444,7.48353
"Baohuoside I",341,Done,0.359,-3.11319,"glide-grid_Ab3ANT_avrg",-3.11319,-0.0255094,0,-0,0,-20.7892,-15.6847,0.387433,-0.082958,-42.6057,-36.4738,7.10402
"Icariin",342,Done,1.125,-4.33395,"glide-grid_Ab3ANT_avrg",-4.33395,-0.121892,-0.14867,-0,0,-31.4834,-17.5358,0.208236,-0.0670863,-58.2663,-49.0192,14.1378
"Glycitein",343,Done,0.141,10000,"glide-grid_Ab3ANT_avrg",10000,-0.290699,-0.130744,-0,-1.47093,51.5517,-6.14749,0.224293,0,10000,45.4042,8.01119
"Glycitein",344,Done,0.125,10000,"glide-grid_Ab3ANT_avrg",10000,-0.290699,-0.130744,-0,-1.47093,51.5517,-6.14749,0.224293,0,10000,45.4042,8.01119
"Methyl-Hesperidin",345,Done,0.703,-6.2204,"glide-grid_Ab3ANT_avrg",-6.2204,-0.30828,-0.288,-0,-0.616536,-32.2958,-23.1532,0.189921,-0.109724,-80.5965,-55.4491,7.78159
"Astragalin",346,Done,0.406,-4.49598,"glide-grid_Ab3ANT_avrg",-4.51978,-0.277739,-0.0053113,-0,-0.351976,-28.0782,-17.9564,0.278998,-0.0663887,-60.115,-46.0346,7.63986
"Astragalin",347,Done,0.344,-4.49598,"glide-grid_Ab3ANT_avrg",-4.51978,-0.277739,-0.0053113,-0,-0.351976,-28.0782,-17.9564,0.278998,-0.0663887,-60.115,-46.0346,7.63986
"Tectochrysin",348,Done,0.156,-3.36684,"glide-grid_Ab3ANT_avrg",-3.36684,-0.577813,0,-0,-1.58002,-23.7733,-1.78893,0.247996,0,-28.3775,-25.5622,5.28279
"Puerarin",349,Done,0.344,-5.25423,"glide-grid_Ab3ANT_avrg",-5.25423,-0.567919,-0.202414,-0,-0.570149,-21.3809,-20.56,0.239293,0,-56.7861,-41.9409,5.9914
"Puerarin",350,Done,0.359,-5.25423,"glide-grid_Ab3ANT_avrg",-5.25423,-0.567919,-0.202414,-0,-0.570149,-21.3809,-20.56,0.239293,0,-56.7861,-41.9409,5.9914
"Daidzein",351,Done,0.125,-3.81293,"glide-grid_Ab3ANT_avrg",-3.81293,0,-0.182403,-0,-1.67565,-24.1352,-6.801,0.272039,0,-39.3138,-30.9362,0.409277
"Daidzein",352,Done,0.125,-3.81293,"glide-grid_Ab3ANT_avrg",-3.81293,0,-0.182403,-0,-1.67565,-24.1352,-6.801,0.272039,0,-39.3138,-30.9362,0.409277
"Myricitrin",353,Done,0.36,-4.02662,"glide-grid_Ab3ANT_avrg",-4.05042,-0.32323,0,-0,-0.242889,-27.1699,-15.9153,0.280446,-0.0189588,-55.3136,-43.0852,4.77614
"Myricitrin",354,Done,0.343,-4.02662,"glide-grid_Ab3ANT_avrg",-4.05042,-0.32323,0,-0,-0.242889,-27.1699,-15.9153,0.280446,-0.0189588,-55.3136,-43.0852,4.77614
"Myricetin",355,Done,0.157,-4.59618,"glide-grid_Ab3ANT_avrg",-4.62238,-0.278244,-0.112803,-0,-1.23931,-23.8568,-13.2218,0.184076,0,-49.4385,-37.0785,3.98805
"Myricetin",356,Done,0.203,-4.59618,"glide-grid_Ab3ANT_avrg",-4.62238,-0.278244,-0.112803,-0,-1.23931,-23.8568,-13.2218,0.184076,0,-49.4385,-37.0785,3.98805
"Kaempferide",357,Done,0.188,-3.7235,"glide-grid_Ab3ANT_avrg",-3.7473,-0.231615,-0.16,-0,-1.36184,-23.9624,-6.66381,0.203854,0,-38.5755,-30.6262,1.02153
"Kaempferide",358,Done,0.219,-3.7235,"glide-grid_Ab3ANT_avrg",-3.7473,-0.231615,-0.16,-0,-1.36184,-23.9624,-6.66381,0.203854,0,-38.5755,-30.6262,1.02153
"Gossypin",359,Done,0.406,-2.65259,"glide-grid_Ab3ANT_avrg",-2.67609,0,0,-0,-0.133802,-32.1542,-8.26649,0.351508,-0.0461118,-45.2951,-40.4207,5.729
"Gossypin",360,Done,0.422,-2.79704,"glide-grid_Ab3ANT_avrg",-2.82054,0,0,-0,-0.133802,-32.0531,-9.25036,0.351508,-0.048037,-46.428,-41.3035,6.77909
"Diosmetin",361,Done,0.172,-4.33172,"glide-grid_Ab3ANT_avrg",-4.36272,-0.0099922,-0.227391,-0,-1.36184,-16.7853,-13.7795,0.142698,0,-41.2268,-30.5648,2.02638
"Diosmetin",362,Done,0.172,-4.33172,"glide-grid_Ab3ANT_avrg",-4.36272,-0.0099922,-0.227391,-0,-1.36184,-16.7853,-13.7795,0.142698,0,-41.2268,-30.5648,2.02638
"Chrysin",363,Done,0.125,-3.26442,"glide-grid_Ab3ANT_avrg",-3.30172,0,-0.132621,-0,-1.67565,-25.9829,-3.10893,0.272039,0,-35.082,-29.0918,1.44194
"Chrysin",364,Done,0.156,-3.26442,"glide-grid_Ab3ANT_avrg",-3.30172,0,-0.132621,-0,-1.67565,-25.9829,-3.10893,0.272039,0,-35.082,-29.0918,1.44194
"Chrysin",365,Done,0.094,-3.26442,"glide-grid_Ab3ANT_avrg",-3.30172,0,-0.132621,-0,-1.67565,-25.9829,-3.10893,0.272039,0,-35.082,-29.0918,1.44194
"Genistein",366,Done,0.14,-4.34699,"glide-grid_Ab3ANT_avrg",-4.37189,-0.337117,-0.303212,-0,-1.56657,-25.244,-7.65111,0.244873,0,-44.2801,-32.8952,0.814228
"Genistein",367,Done,0.141,-4.34699,"glide-grid_Ab3ANT_avrg",-4.37189,-0.337117,-0.303212,-0,-1.56657,-25.244,-7.65111,0.244873,0,-44.2801,-32.8952,0.814228
"Kaempferol",368,Done,0.156,-4.26126,"glide-grid_Ab3ANT_avrg",-4.28746,-0.285069,-0.312618,-0,-1.45748,-23.3625,-8.57188,0.221609,0,-39.3131,-31.9343,4.09501
"Kaempferol",369,Done,0.172,-4.26126,"glide-grid_Ab3ANT_avrg",-4.28746,-0.285069,-0.312618,-0,-1.45748,-23.3625,-8.57188,0.221609,0,-39.3131,-31.9343,4.09501
"Rutin",370,Done,0.797,-4.63403,"glide-grid_Ab3ANT_avrg",-4.65783,-0.0520276,-0.0651408,-0,0,-29.5934,-21.4604,0.214039,-0.0559589,-62.339,-51.0539,10.3642
"Rutin",371,Done,0.579,-4.63403,"glide-grid_Ab3ANT_avrg",-4.65783,-0.0520276,-0.0651408,-0,0,-29.5934,-21.4604,0.214039,-0.0559589,-62.339,-51.0539,10.3642
"Rutin (hydrate)",372,Done,0.844,-4.63403,"glide-grid_Ab3ANT_avrg",-4.65783,-0.0520276,-0.0651408,-0,0,-29.5934,-21.4604,0.214039,-0.0559589,-62.339,-51.0539,10.3642
"Rutin (hydrate)",373,Done,0.781,-4.63403,"glide-grid_Ab3ANT_avrg",-4.65783,-0.0520276,-0.0651408,-0,0,-29.5934,-21.4604,0.214039,-0.0559589,-62.339,-51.0539,10.3642
"Chrysoeriol",374,Done,0.141,-3.80634,"glide-grid_Ab3ANT_avrg",-3.84054,-0.124122,-0.240975,-0,-1.36184,-24.8797,-7.1565,0.203854,0,-36.6071,-32.0361,9.31757
"Chrysoeriol",375,Done,0.156,-3.80634,"glide-grid_Ab3ANT_avrg",-3.84054,-0.124122,-0.240975,-0,-1.36184,-24.8797,-7.1565,0.203854,0,-36.6071,-32.0361,9.31757
"Luteolin",376,Done,0.125,-3.76777,"glide-grid_Ab3ANT_avrg",-3.80197,0,-0.0300994,-0,-1.45748,-23.9781,-8.914,0.221609,0,-42.5972,-32.8921,1.20329
"Luteolin",377,Done,0.156,-3.76777,"glide-grid_Ab3ANT_avrg",-3.80197,0,-0.0300994,-0,-1.45748,-23.9781,-8.914,0.221609,0,-42.5972,-32.8921,1.20329
"Vitexin",378,Done,0.36,-4.27175,"glide-grid_Ab3ANT_avrg",-4.30145,-0.0964109,-0.354193,-0,-0.461062,-26.7463,-15.8118,0.319304,0,-56.5747,-42.5581,3.69171
"Vitexin",379,Done,0.343,-4.27175,"glide-grid_Ab3ANT_avrg",-4.30145,-0.0964109,-0.354193,-0,-0.461062,-26.7463,-15.8118,0.319304,0,-56.5747,-42.5581,3.69171
"Quercetin",380,Done,0.219,-3.96671,"glide-grid_Ab3ANT_avrg",-3.99291,0,0,-0,-1.34839,-24.4669,-10.818,0.20153,0,-45.2229,-35.2849,1.89248
"Quercetin",381,Done,0.188,-3.96671,"glide-grid_Ab3ANT_avrg",-3.99291,0,0,-0,-1.34839,-24.4669,-10.818,0.20153,0,-45.2229,-35.2849,1.89248
"Quercetin (dihydrate)",382,Done,0.187,-3.96671,"glide-grid_Ab3ANT_avrg",-3.99291,0,0,-0,-1.34839,-24.4669,-10.818,0.20153,0,-45.2229,-35.2849,1.89248
"Quercetin (dihydrate)",383,Done,0.188,-3.96671,"glide-grid_Ab3ANT_avrg",-3.99291,0,0,-0,-1.34839,-24.4669,-10.818,0.20153,0,-45.2229,-35.2849,1.89248
"Miquelianin",384,Done,0.359,-4.78004,"glide-grid_Ab3ANT_avrg",-4.80384,-0.0542023,-0.596392,-0,-0.154419,-31.6077,-17.1102,0.266691,-0.118604,-68.1339,-48.7179,7.20965
"Miquelianin",385,Done,0.375,-4.78004,"glide-grid_Ab3ANT_avrg",-4.80384,-0.0542023,-0.596392,-0,-0.154419,-31.6077,-17.1102,0.266691,-0.118604,-68.1339,-48.7179,7.20965
"Neohesperidin",386,"NO POSES STORED FOR LIGAND",0.719,,,,,,,,,,,,,,
"Naringin",387,"GRID-ENERGY MIN FAILED",0.594,,,,,,,,,,,,,,
"Petunidin (chloride)",388,Done,0.171,-5.65012,"glide-grid_Ab3ANT_avrg",-5.74942,-0.162878,-0.140634,-0,-1.47088,-18.4433,-21.5862,0.185063,0,-60.3625,-40.0294,9.49721
"Petunidin (chloride)",389,Done,0.219,-5.65012,"glide-grid_Ab3ANT_avrg",-5.74942,-0.162878,-0.140634,-0,-1.47088,-18.4433,-21.5862,0.185063,0,-60.3625,-40.0294,9.49721
"Petunidin (chloride)",390,Done,0.235,-5.65012,"glide-grid_Ab3ANT_avrg",-5.74942,-0.162878,-0.140634,-0,-1.47088,-18.4433,-21.5862,0.185063,0,-60.3625,-40.0294,9.49721
"Luteolinidin (chloride)",391,Done,0.171,-5.30923,"glide-grid_Ab3ANT_avrg",-5.41433,-0.0487268,-0.144,-0,-1.78469,-18.1886,-18.4718,0.243301,0,-56.0015,-36.6605,4.91112
"Luteolinidin (chloride)",392,Done,0.141,-5.30923,"glide-grid_Ab3ANT_avrg",-5.41433,-0.0487268,-0.144,-0,-1.78469,-18.1886,-18.4718,0.243301,0,-56.0015,-36.6605,4.91112
"Luteolinidin (chloride)",393,Done,0.14,-5.30923,"glide-grid_Ab3ANT_avrg",-5.41433,-0.0487268,-0.144,-0,-1.78469,-18.1886,-18.4718,0.243301,0,-56.0015,-36.6605,4.91112
"Taxifolin",394,Done,0.219,-4.50826,"glide-grid_Ab3ANT_avrg",-4.52806,0,-0.152,-0,-1.33465,-23.6262,-13.4388,0.199196,-0.0434824,-48.6592,-37.065,1.00317
"Taxifolin",395,Done,0.219,-4.50826,"glide-grid_Ab3ANT_avrg",-4.52806,0,-0.152,-0,-1.33465,-23.6262,-13.4388,0.199196,-0.0434824,-48.6592,-37.065,1.00317
"Taxifolin",396,Done,0.265,-4.50826,"glide-grid_Ab3ANT_avrg",-4.52806,0,-0.152,-0,-1.33465,-23.6262,-13.4388,0.199196,-0.0434824,-48.6592,-37.065,1.00317
"Glycitin",397,Done,0.282,-4.85796,"glide-grid_Ab3ANT_avrg",-4.85796,0,-0.208405,-0,-0.365427,-20.067,-23.176,0.281243,-0.0856114,-60.4918,-43.2431,3.73282
"6-Hydroxyluteolin 7-glucoside",398,Done,0.39,-4.54583,"glide-grid_Ab3ANT_avrg",-4.54583,-0.360766,0,-0,-0.242889,-27.1047,-19.3001,0.373927,-0.0658539,-61.2853,-46.4048,7.93585
"Dihydromyricetin",399,Done,0.172,-4.81159,"glide-grid_Ab3ANT_avrg",-4.83139,-0.218996,-0.116885,-0,-1.22556,-22.7383,-15.199,0.18204,-0.0352263,-52.2149,-37.9373,1.23035
"Dihydromyricetin",400,Done,0.25,-4.81159,"glide-grid_Ab3ANT_avrg",-4.83139,-0.218996,-0.116885,-0,-1.22556,-22.7383,-15.199,0.18204,-0.0352263,-52.2149,-37.9373,1.23035
"Dihydromyricetin",401,Done,0.25,-4.81159,"glide-grid_Ab3ANT_avrg",-4.83139,-0.218996,-0.116885,-0,-1.22556,-22.7383,-15.199,0.18204,-0.0352263,-52.2149,-37.9373,1.23035
"Dihydromyricetin",402,Done,0.219,-4.81159,"glide-grid_Ab3ANT_avrg",-4.83139,-0.218996,-0.116885,-0,-1.22556,-22.7383,-15.199,0.18204,-0.0352263,-52.2149,-37.9373,1.23035
"Malvidin (chloride)",403,Done,0.234,-3.17088,"glide-grid_Ab3ANT_avrg",-3.27018,-0.00259021,-0.0550523,-0,-1.15025,-24.8404,-6.61156,0.171464,0,-35.1086,-31.452,8.03484
"Malvidin (chloride)",404,Done,0.219,-3.17088,"glide-grid_Ab3ANT_avrg",-3.27018,-0.00259021,-0.0550523,-0,-1.15025,-24.8404,-6.61156,0.171464,0,-35.1086,-31.452,8.03484
"Malvidin (chloride)",405,Done,0.219,-3.17088,"glide-grid_Ab3ANT_avrg",-3.27018,-0.00259021,-0.0550523,-0,-1.15025,-24.8404,-6.61156,0.171464,0,-35.1086,-31.452,8.03484
"Daidzin",406,Done,0.25,-5.67772,"glide-grid_Ab3ANT_avrg",-5.67772,-0.917479,0,-0,-0.570149,-28.15,-20.9226,0.455796,-0.1,-67.2047,-49.0726,9.38257
"(-)-Epicatechin gallate",407,Done,0.265,-4.54366,"glide-grid_Ab3ANT_avrg",-4.61616,-0.0922502,-0.112192,-0,-0.392916,-23.3294,-20.8494,0.285916,-0.0108449,-56.9592,-44.1788,10.4672
"(-)-Epicatechin gallate",408,Done,0.282,-4.54366,"glide-grid_Ab3ANT_avrg",-4.61616,-0.0922502,-0.112192,-0,-0.392916,-23.3294,-20.8494,0.285916,-0.0108449,-56.9592,-44.1788,10.4672
"(-)-Epicatechin gallate",409,Done,0.265,-4.54366,"glide-grid_Ab3ANT_avrg",-4.61616,-0.0922502,-0.112192,-0,-0.392916,-23.3294,-20.8494,0.285916,-0.0108449,-56.9592,-44.1788,10.4672
"Nobiletin",410,Done,0.11,-2.21328,"glide-grid_Ab3ANT_avrg",-2.21328,-0.0461247,-0.00151892,-0,-0.665491,-24.83,-2.53219,0.121191,0,-28.6114,-27.3622,6.59848
"Hesperetin",411,Done,0.125,-4.50601,"glide-grid_Ab3ANT_avrg",-4.50601,-0.0314894,-0.253249,-0,-1.3481,-18.443,-13.4047,0.141036,-0.0813452,-41.2206,-31.8478,3.78943
"Hesperetin",412,Done,0.109,-4.50601,"glide-grid_Ab3ANT_avrg",-4.50601,-0.0314894,-0.253249,-0,-1.3481,-18.443,-13.4047,0.141036,-0.0813452,-41.2206,-31.8478,3.78943
"Hesperetin",413,Done,0.141,-4.50601,"glide-grid_Ab3ANT_avrg",-4.50601,-0.0314894,-0.253249,-0,-1.3481,-18.443,-13.4047,0.141036,-0.0813452,-41.2206,-31.8478,3.78943
"(-)-Epicatechin",414,Done,0.203,-4.74099,"glide-grid_Ab3ANT_avrg",-4.74099,0,-0.16,-0,-1.42999,-14.4682,-17.6257,0.216274,0,-43.4666,-32.0939,3.39386
"5-Hydroxyflavone",415,Done,0.125,-3.44642,"glide-grid_Ab3ANT_avrg",-3.44642,-0.512466,0,-0,-1.78474,-22.3033,-2.25396,0.304041,0,-29.9055,-24.5572,1.27065
"Tangeretin",416,Done,0.125,-2.37204,"glide-grid_Ab3ANT_avrg",-2.37204,-0.177406,-0.25476,-0,-0.870214,-9.92066,-4.75276,0.139287,0,-11.6086,-14.6734,11.585
"Neohesperidin dihydrochalcone",417,"NO POSES STORED FOR LIGAND",1.297,,,,,,,,,,,,,,
"Neohesperidin dihydrochalcone",418,"NO POSES STORED FOR LIGAND",1.25,,,,,,,,,,,,,,
"Alpha-Naphthoflavone",419,Done,0.125,-2.8172,"glide-grid_Ab3ANT_avrg",-2.8172,-0.0661726,0,-0,-1.55252,-25.5343,-1.08978,0.241676,0,-31.0711,-26.6241,0.504823
"Hesperidin",420,Done,0.672,-5.70005,"glide-grid_Ab3ANT_avrg",-5.70005,-0.735478,-0.16,-0,-0.0220666,-40.4749,-18.9246,0.213962,-0.134036,-76.457,-59.3995,18.4822
"Rotenone",421,Done,0.125,-2.3251,"glide-grid_Ab3ANT_avrg",-2.3251,-0.284714,0,-0,-0.719883,-25.1776,-1.2338,0.125637,-0.00218401,-30.3622,-26.4114,0.170047
"Phlorizin",422,Done,0.938,-4.52026,"glide-grid_Ab3ANT_avrg",-4.71526,-0.511462,-0.184619,-0,-0.433573,-20.4668,-19.84,0.512828,-0.0991007,-49.1522,-40.3067,15.7067
"Phlorizin",423,Done,0.922,-4.91472,"glide-grid_Ab3ANT_avrg",-5.10972,-0.0180501,-0.354132,-0,-0.433573,-24.7483,-24.335,0.732612,-0.148914,-64.8757,-49.0833,12.7743
"Phlorizin",424,Done,0.875,-4.52026,"glide-grid_Ab3ANT_avrg",-4.71526,-0.511462,-0.184619,-0,-0.433573,-20.4668,-19.84,0.512828,-0.0991007,-49.1522,-40.3067,15.7067
"Phloretin",425,Done,0.218,-3.81529,"glide-grid_Ab3ANT_avrg",-4.21319,-0.468826,-0.768617,-0,-1.54595,-23.1143,-8.052,0.960808,-0.0270839,-42.7278,-31.1663,3.1726
"Phloretin",426,Done,0.25,-3.57146,"glide-grid_Ab3ANT_avrg",-3.96936,-0.556122,-0.326914,-0,-1.54595,-21.0142,-9.41833,0.960808,-0.0377224,-41.9909,-30.4325,1.67422
"Phloretin",427,Done,0.25,-3.77502,"glide-grid_Ab3ANT_avrg",-4.17292,-0.426162,-0.404616,-0,-1.54595,-22.5172,-10.6784,0.960808,-0.0293816,-46.3701,-33.1956,1.29257
"92775",428,Done,0.125,-4.52298,"glide-grid_Ab3ANT_avrg",-4.52298,0,-0.152,-0,-1.55282,-23.4705,-12.2876,0.241744,-0.043233,-47.0166,-35.7581,0.910395
"5281946",429,Done,0.188,-2.95925,"glide-grid_Ab3ANT_avrg",-2.99035,-0.00229423,0,-0,-1.47093,-19.6186,-5.06989,0.224293,0,-29.6285,-24.6885,0.897106
"5281946",430,Done,0.172,-2.95925,"glide-grid_Ab3ANT_avrg",-2.99035,-0.00229423,0,-0,-1.47093,-19.6186,-5.06989,0.224293,0,-29.6285,-24.6885,0.897106
"5,7-Dimethoxyflavone",431,Done,0.109,-3.14145,"glide-grid_Ab3ANT_avrg",-3.14145,-0.509273,0,-0,-1.48438,-24.0441,-1.1508,0.227026,0,-29.7965,-25.1949,0.739597
"6-Demethoxytangeretin",432,Done,0.125,-3.07015,"glide-grid_Ab3ANT_avrg",-3.07015,-0.35973,-0.0516463,-0,-1.07494,-26.0841,-2.94284,0.161788,0,-34.68,-29.0269,1.442
