title,"i_i_glide_lignum","docking_status","r_glide_cpu_time","r_i_docking_score","s_i_glide_gridfile","r_i_glide_gscore","r_i_glide_lipo","r_i_glide_hbond","r_i_glide_metal","r_i_glide_rewards","r_i_glide_evdw","r_i_glide_ecoul","r_i_glide_erotb","r_i_glide_esite","r_i_glide_emodel","r_i_glide_energy","r_i_glide_einternal"
"Isoastilbin",107,Done,3.297,-5.9602,"glide-grid_Sa3ANT_avrg",-5.9602,-0.288364,-0.7589,-0,-0.338231,-33.2692,-20.824,0.296499,-0.0841443,-73.4233,-54.0932,8.5908
"Isoastilbin",108,Done,2.875,-7.00401,"glide-grid_Sa3ANT_avrg",-7.00401,-0.2075,-0.888456,-0,-0.588231,-30.6892,-29.8198,0.296499,-0.0818628,-83.7144,-60.509,11.8842
"Isoastilbin",109,Done,2.594,-5.0407,"glide-grid_Sa3ANT_avrg",-5.0407,-0.0861466,0,-0,-0.338231,-19.3299,-25.3948,0.207549,-0.0481641,-58.3073,-44.7247,9.25557
"Isoastilbin",110,Done,2.812,-5.63734,"glide-grid_Sa3ANT_avrg",-5.63734,-0.405603,-0.00843112,-0,-0.338231,-28.27,-24.4429,0.296499,-0.101647,-70.9248,-52.7128,8.16727
"Isoastilbin",111,Done,2.657,-7.00401,"glide-grid_Sa3ANT_avrg",-7.00401,-0.2075,-0.888456,-0,-0.588231,-30.6892,-29.8198,0.296499,-0.0818628,-83.7144,-60.509,11.8842
"Epimedoside A",112,Done,18.343,-5.78776,"glide-grid_Sa3ANT_avrg",-5.78776,-0.22018,-0.0545449,-0,0,-38.8314,-24.3241,0.230155,-0.153013,-78.629,-63.1555,17.623
"Delphinidin (chloride)",113,Done,1.204,-7.38425,"glide-grid_Sa3ANT_avrg",-7.48345,-0.492919,-0.472985,-0,-1.34152,-26.3256,-26.7631,0.140251,0,-84.4227,-53.0887,2.76656
"Delphinidin (chloride)",114,Done,1.187,-7.38425,"glide-grid_Sa3ANT_avrg",-7.48345,-0.492919,-0.472985,-0,-1.34152,-26.3256,-26.7631,0.140251,0,-84.4227,-53.0887,2.76656
"Delphinidin (chloride)",115,Done,1.203,-7.38425,"glide-grid_Sa3ANT_avrg",-7.48345,-0.492919,-0.472985,-0,-1.34152,-26.3256,-26.7631,0.140251,0,-84.4227,-53.0887,2.76656
"Clerodendrin",116,Done,5.016,-6.97855,"glide-grid_Sa3ANT_avrg",-6.97855,-0.237505,-0.694419,-0,-0.00524195,-42.1637,-26.0825,0.141982,-0.162801,-100.63,-68.2462,15.9345
"Ligustroflavone",117,Done,17.515,-6.37989,"glide-grid_Sa3ANT_avrg",-6.37989,-0.333005,-0.386546,-0,-0.0370233,-32.5728,-39.4366,0.14377,-0.138445,-91.8787,-72.0095,22.3413
"Eriodictyol",118,Done,0.844,-6.10162,"glide-grid_Sa3ANT_avrg",-6.10162,-0.377191,-0.120536,-0,-1.44374,-25.0969,-19.7237,0.153242,-0.1,-61.1636,-44.8206,4.91375
"Eriodictyol",119,Done,0.797,-6.10162,"glide-grid_Sa3ANT_avrg",-6.10162,-0.377191,-0.120536,-0,-1.44374,-25.0969,-19.7237,0.153242,-0.1,-61.1636,-44.8206,4.91375
"Eriodictyol",120,Done,0.734,-6.10162,"glide-grid_Sa3ANT_avrg",-6.10162,-0.377191,-0.120536,-0,-1.44374,-25.0969,-19.7237,0.153242,-0.1,-61.1636,-44.8206,4.91375
"Cyanidin (Chloride)",121,Done,0.907,-6.61221,"glide-grid_Sa3ANT_avrg",-6.71151,-0.517333,-0.316988,-0,-1.45061,-27.251,-21.4547,0.15418,0,-75.7074,-48.7057,2.86652
"Cyanidin (Chloride)",122,Done,0.907,-6.61221,"glide-grid_Sa3ANT_avrg",-6.71151,-0.517333,-0.316988,-0,-1.45061,-27.251,-21.4547,0.15418,0,-75.7074,-48.7057,2.86652
"Cyanidin (Chloride)",123,Done,0.828,-6.61221,"glide-grid_Sa3ANT_avrg",-6.71151,-0.517333,-0.316988,-0,-1.45061,-27.251,-21.4547,0.15418,0,-75.7074,-48.7057,2.86652
"(+)-Catechin hydrate",124,Done,1.062,-5.81263,"glide-grid_Sa3ANT_avrg",-5.81263,-0.487811,-0.365955,-0,-1.42999,-29.5099,-14.6984,0.151392,0,-62.2061,-44.2084,3.53526
"(-)-Gallocatechin",125,Done,1.422,-7.54553,"glide-grid_Sa3ANT_avrg",-7.54553,-0.610791,-0.606045,-0,-1.8209,-27.5124,-22.1938,0.196903,0,-73.5401,-49.7062,6.12161
"(-)-Gallocatechin",126,Done,1.328,-7.54553,"glide-grid_Sa3ANT_avrg",-7.54553,-0.610791,-0.606045,-0,-1.8209,-27.5124,-22.1938,0.196903,0,-73.5401,-49.7062,6.12161
"(-)-Epigallocatechin",127,Done,1.485,-7.17678,"glide-grid_Sa3ANT_avrg",-7.17678,-0.0508752,-0.811201,-0,-1.8209,-22.5585,-23.7519,0.196903,0,-70.2765,-46.3104,6.82908
"(-)-Epigallocatechin",128,Done,1.39,-7.17678,"glide-grid_Sa3ANT_avrg",-7.17678,-0.0508752,-0.811201,-0,-1.8209,-22.5585,-23.7519,0.196903,0,-70.2765,-46.3104,6.82908
