title,"i_i_glide_lignum","docking_status","r_glide_cpu_time","r_i_docking_score","s_i_glide_gridfile","r_i_glide_gscore","r_i_glide_lipo","r_i_glide_hbond","r_i_glide_metal","r_i_glide_rewards","r_i_glide_evdw","r_i_glide_ecoul","r_i_glide_erotb","r_i_glide_esite","r_i_glide_emodel","r_i_glide_energy","r_i_glide_einternal"
"Bromosulfophthalein",1,Done,0.609,-2.27475,"glide-grid_Sa3ANT_avrg",-2.34145,-0.275796,-0.0357516,-0,-0.05,-13.4037,-6.82556,0.0693563,-0.355235,-20.8933,-20.2293,5.0416
"Bromosulfophthalein",2,Done,0.188,-2.27475,"glide-grid_Sa3ANT_avrg",-2.34145,-0.275796,-0.0357516,-0,-0.05,-13.4037,-6.82556,0.0693563,-0.355235,-20.8933,-20.2293,5.0416
"Bromosulfophthalein",3,Done,0.156,10000.1,"glide-grid_Sa3ANT_avrg",10000,-0.300575,-0.261608,-0,0,30.842,-7.04701,0.0693563,-0.294267,10000,23.795,7.47909
"Ellagic Acid",4,Done,0.094,-4.99187,"glide-grid_Sa3ANT_avrg",-5.06277,-0.339389,-0.16,-0,-1.34869,-22.7691,-13.8416,0,0,-49.4535,-36.6107,0.473958
"Ellagic Acid",5,Done,0.125,-4.99187,"glide-grid_Sa3ANT_avrg",-5.06277,-0.339389,-0.16,-0,-1.34869,-22.7691,-13.8416,0,0,-49.4535,-36.6107,0.473958
"Ellagic Acid",6,Done,0.109,-4.99187,"glide-grid_Sa3ANT_avrg",-5.06277,-0.339389,-0.16,-0,-1.34869,-22.7691,-13.8416,0,0,-49.4535,-36.6107,0.473958
"Epigallocatechin Gallate",7,Done,0.359,-5.00512,"glide-grid_Sa3ANT_avrg",-5.07762,-0.622475,-0.152454,-0,-0.283829,-34.1115,-17.5167,0.3829,-0.0686783,-64.9771,-51.6282,6.98638
"Epigallocatechin Gallate",8,Done,0.36,-5.00512,"glide-grid_Sa3ANT_avrg",-5.07762,-0.622475,-0.152454,-0,-0.283829,-34.1115,-17.5167,0.3829,-0.0686783,-64.9771,-51.6282,6.98638
"Epigallocatechin Gallate",9,Done,0.312,-5.00512,"glide-grid_Sa3ANT_avrg",-5.07762,-0.622475,-0.152454,-0,-0.283829,-34.1115,-17.5167,0.3829,-0.0686783,-64.9771,-51.6282,6.98638
"Apigenin",10,Done,0.14,-4.92968,"glide-grid_Sa3ANT_avrg",-4.96388,-0.399917,-0.304,-0,-1.56657,-24.2697,-11.0088,0.171411,0,-45.106,-35.2786,8.18673
"Apigenin",11,Done,0.11,-4.92968,"glide-grid_Sa3ANT_avrg",-4.96388,-0.399917,-0.304,-0,-1.56657,-24.2697,-11.0088,0.171411,0,-45.106,-35.2786,8.18673
"Hispidulin",12,Done,0.125,-5.50457,"glide-grid_Sa3ANT_avrg",-5.53877,-0.370756,-0.306326,-0,-1.86184,-23.6834,-13.0558,0.142698,0,-46.5842,-36.7392,10.1248
"Hispidulin",13,Done,0.172,-5.51718,"glide-grid_Sa3ANT_avrg",-5.55138,-0.366364,-0.305984,-0,-1.86184,-23.9156,-13.094,0.142698,0,-46.8852,-37.0097,10.1749
"Salvigenin",14,Done,0.109,-2.82887,"glide-grid_Sa3ANT_avrg",-2.82887,0,-0.0104563,-0,-1.17057,-27.392,-3.01646,0.174225,0,-30.8489,-30.4085,10.0742
"Demethylnobiletin",15,Done,0.172,-3.55162,"glide-grid_Sa3ANT_avrg",-3.55162,-0.108557,-0.127202,-0,-0.761127,-27.1043,-8.85798,0.129174,0,-38.8344,-35.9623,12.0706
"Tamarixetin",16,Done,0.25,-4.31585,"glide-grid_Sa3ANT_avrg",-4.33965,0,-0.0885457,-0,-1.25276,-24.0679,-13.207,0.186102,0,-47.7235,-37.2749,3.71348
"Tamarixetin",17,Done,0.234,-4.31585,"glide-grid_Sa3ANT_avrg",-4.33965,0,-0.0885457,-0,-1.25276,-24.0679,-13.207,0.186102,0,-47.7235,-37.2749,3.71348
"Isosinensetin",18,Done,0.203,-2.78612,"glide-grid_Sa3ANT_avrg",-2.78612,-0.0299217,-0.0750884,-0,-0.870214,-23.3157,-5.22935,0.139287,0,-32.7628,-28.545,1.0504
"Tricin",19,Done,0.141,-3.17752,"glide-grid_Sa3ANT_avrg",-3.21172,-0.466125,0,-0,-1.15712,-25.9228,-3.09818,0.17239,0,-33.7862,-29.021,2.25198
"Tricin",20,Done,0.187,-3.17752,"glide-grid_Sa3ANT_avrg",-3.21172,-0.466125,0,-0,-1.15712,-25.9228,-3.09818,0.17239,0,-33.7862,-29.021,2.25198
"5,7-Dihydroxychromone",21,Done,0.094,-5.14866,"glide-grid_Sa3ANT_avrg",-5.17796,-0.0352044,-0.32,-0,-2.19449,-16.8614,-11.9013,0,0,-40.6956,-28.7627,0.720408
"5,7-Dihydroxychromone",22,Done,0.078,-5.14866,"glide-grid_Sa3ANT_avrg",-5.17796,-0.0352044,-0.32,-0,-2.19449,-16.8614,-11.9013,0,0,-40.6956,-28.7627,0.720408
"Rhamnocitrin",23,Done,0.25,-4.16608,"glide-grid_Sa3ANT_avrg",-4.16608,-0.177391,-0.169772,-0,-1.36184,-26.2543,-8.98809,0.203854,0,-42.2675,-35.2424,8.05108
"Rhamnocitrin",24,Done,0.219,-4.16608,"glide-grid_Sa3ANT_avrg",-4.16608,-0.177391,-0.169772,-0,-1.36184,-26.2543,-8.98809,0.203854,0,-42.2675,-35.2424,8.05108
"Homoplantaginin",25,Done,0.344,-3.22326,"glide-grid_Sa3ANT_avrg",-3.22326,-0.111104,-0.232778,-0,-0.25634,-35.9135,-7.8892,0.37684,-0.0208215,-50.6798,-43.8027,5.20388
"Sophoraflavanone G",26,Done,0.343,-5.11084,"glide-grid_Sa3ANT_avrg",-5.11084,-0.440995,-0.772575,-0,-0.514867,-35.0303,-15.2116,0.660267,-0.00941861,-64.3827,-50.2418,6.83809
"3'-Methoxypuerarin",27,"GRID-ENERGY MIN FAILED",0.266,,,,,,,,,,,,,,
"3'-Methoxypuerarin",28,"GRID-ENERGY MIN FAILED",0.219,,,,,,,,,,,,,,
"Robinetin",29,Done,0.203,-5.20557,"glide-grid_Sa3ANT_avrg",-5.22717,-0.492444,-0.114012,-0,-1.34839,-18.2371,-17.08,0.20153,0,-47.4624,-35.317,4.43455
"Robinetin",30,Done,0.187,-5.20557,"glide-grid_Sa3ANT_avrg",-5.22717,-0.492444,-0.114012,-0,-1.34839,-18.2371,-17.08,0.20153,0,-47.4624,-35.317,4.43455
"Robinetin",31,Done,0.188,-5.20557,"glide-grid_Sa3ANT_avrg",-5.22717,-0.492444,-0.114012,-0,-1.34839,-18.2371,-17.08,0.20153,0,-47.4624,-35.317,4.43455
"3'-Hydroxypuerarin",32,Done,0.344,-4.03129,"glide-grid_Sa3ANT_avrg",-4.03129,-0.404423,0,-0,-0.461062,-30.2516,-13.1502,0.319304,0,-48.8719,-43.4018,14.7706
"3'-Hydroxypuerarin",33,Done,0.312,-4.03129,"glide-grid_Sa3ANT_avrg",-4.03129,-0.404423,0,-0,-0.461062,-30.2516,-13.1502,0.319304,0,-48.8719,-43.4018,14.7706
"4'-Methoxypuerarin",34,"GRID-ENERGY MIN FAILED",0.203,,,,,,,,,,,,,,
"4'-Methoxypuerarin",35,"GRID-ENERGY MIN FAILED",0.235,,,,,,,,,,,,,,
"8-Beta-D-Glucopyranosyl-7-Hydroxy-3-(4-Methoxyphenyl)-4H-1-Benzopyran-4-One",36,Done,0.296,-4.64569,"glide-grid_Sa3ANT_avrg",-4.64569,-0.63788,-0.0474372,-0,-0.474514,-18.8809,-19.0918,0.321961,0,-45.599,-37.9727,6.41545
"8-Beta-D-Glucopyranosyl-7-Hydroxy-3-(4-Methoxyphenyl)-4H-1-Benzopyran-4-One",37,Done,0.313,-4.64569,"glide-grid_Sa3ANT_avrg",-4.64569,-0.63788,-0.0474372,-0,-0.474514,-18.8809,-19.0918,0.321961,0,-45.599,-37.9727,6.41545
"Sophoraflavonoloside",38,"NO POSES STORED FOR LIGAND",0.812,,,,,,,,,,,,,,
"Sophoraflavonoloside",39,"NO POSES STORED FOR LIGAND",0.797,,,,,,,,,,,,,,
"Nevadensin",40,Done,0.125,-3.35388,"glide-grid_Sa3ANT_avrg",-3.38488,-0.661618,0,-0,-1.06149,-29.6992,-2.24646,0.160147,0,-37.5501,-31.9456,3.76556
"Nevadensin",41,Done,0.157,-3.35388,"glide-grid_Sa3ANT_avrg",-3.38488,-0.661618,0,-0,-1.06149,-29.6992,-2.24646,0.160147,0,-37.5501,-31.9456,3.76556
"Moslosooflavone",42,Done,0.171,-4.33229,"glide-grid_Sa3ANT_avrg",-4.33229,-0.805193,-0.0357878,-0,-1.45262,-14.9757,-9.97415,0.206219,0,-28.5608,-24.9498,5.60607
"Oroxin A",43,Done,0.344,-3.37902,"glide-grid_Sa3ANT_avrg",-3.37902,-0.366504,0,-0,-0.461062,-29.8534,-9.60962,0.425739,-0.0430796,-45.2517,-39.463,7.4186
"Noricaritin",44,Done,0.235,-3.83874,"glide-grid_Sa3ANT_avrg",-3.83874,-0.186171,-0.150531,-0,-0.870214,-25.6583,-12.7071,0.55715,0,-46.9036,-38.3654,5.85787
"Noricaritin",45,Done,0.328,-3.83874,"glide-grid_Sa3ANT_avrg",-3.83874,-0.186171,-0.150531,-0,-0.870214,-25.6583,-12.7071,0.55715,0,-46.9036,-38.3654,5.85787
" 3,3',4',5,6,7,8-Heptamethoxyflavone; 3-Methoxynobiletin",46,Done,0.156,-2.82758,"glide-grid_Sa3ANT_avrg",-2.82758,-0.248919,-0.161976,-0,-0.460769,-29.3474,-3.96645,0.106416,0,-33.6809,-33.3138,12.0301
"Didymin",47,Done,0.484,-4.08444,"glide-grid_Sa3ANT_avrg",-4.08444,-0.36521,-4.65675e-06,-0,-0.148614,-15.2635,-19.5862,0.243765,-0.113274,-26.8392,-34.8497,24.8491
"Mosloflavone",48,Done,0.141,-3.11174,"glide-grid_Sa3ANT_avrg",-3.11174,-0.455521,0,-0,-1.3753,-26.0613,-1.22715,0.206219,0,-29.6751,-27.2885,6.76853
"Demethylwedelolactone",49,Done,0.078,-5.13419,"glide-grid_Sa3ANT_avrg",-5.34849,-0.333627,-0.281027,-0,-1.36214,-21.6097,-15.2748,0,0,-50.4462,-36.8845,0.372846
"Demethylwedelolactone",50,Done,0.109,-5.13419,"glide-grid_Sa3ANT_avrg",-5.34849,-0.333627,-0.281027,-0,-1.36214,-21.6097,-15.2748,0,0,-50.4462,-36.8845,0.372846
"Demethylwedelolactone",51,Done,0.079,-5.13419,"glide-grid_Sa3ANT_avrg",-5.34849,-0.333627,-0.281027,-0,-1.36214,-21.6097,-15.2748,0,0,-50.4462,-36.8845,0.372846
"Demethylwedelolactone",52,Done,0.109,-5.13419,"glide-grid_Sa3ANT_avrg",-5.34849,-0.333627,-0.281027,-0,-1.36214,-21.6097,-15.2748,0,0,-50.4462,-36.8845,0.372846
"Demethylwedelolactone",53,Done,0.094,-5.13419,"glide-grid_Sa3ANT_avrg",-5.34849,-0.333627,-0.281027,-0,-1.36214,-21.6097,-15.2748,0,0,-50.4462,-36.8845,0.372846
" Luteolin 5-Glucoside",54,Done,0.203,-4.85042,"glide-grid_Sa3ANT_avrg",-4.87182,-0.203435,0,-0,-0.351976,-27.8561,-21.7191,0.398569,-0.0643029,-65.3747,-49.5752,7.59846
" Luteolin 5-Glucoside",55,Done,0.297,-4.85042,"glide-grid_Sa3ANT_avrg",-4.87182,-0.203435,0,-0,-0.351976,-27.8561,-21.7191,0.398569,-0.0643029,-65.3747,-49.5752,7.59846
"5-Methyl-7-Methoxyisoflavone",56,Done,0.125,-2.62209,"glide-grid_Sa3ANT_avrg",-2.62209,-0.0427387,0,-0,-1.59347,-26.9845,0.74773,0.251179,0,-28.5897,-26.2368,3.48574
"Isoquercitrin",57,Done,0.375,-6.0252,"glide-grid_Sa3ANT_avrg",-6.049,-0.389182,-0.491277,-0,-0.742889,-22.7862,-23.7351,0.373927,-0.1,-61.5751,-46.5214,8.47119
"Isoquercitrin",58,Done,0.375,-6.03089,"glide-grid_Sa3ANT_avrg",-6.05469,-0.366017,-0.475173,-0,-0.742889,-20.9438,-24.649,0.373927,-0.1,-60.4899,-45.5928,8.57929
"Isosakuranetin",59,Done,0.156,-4.00418,"glide-grid_Sa3ANT_avrg",-4.00418,-0.0264109,-0.254495,-0,-1.45719,-22.9319,-8.58962,0.221551,-0.0526,-36.9113,-31.5215,6.85522
"Isosakuranetin",60,Done,0.14,-4.00418,"glide-grid_Sa3ANT_avrg",-4.00418,-0.0264109,-0.254495,-0,-1.45719,-22.9319,-8.58962,0.221551,-0.0526,-36.9113,-31.5215,6.85522
"Isosakuranetin",61,Done,0.125,-4.00418,"glide-grid_Sa3ANT_avrg",-4.00418,-0.0264109,-0.254495,-0,-1.45719,-22.9319,-8.58962,0.221551,-0.0526,-36.9113,-31.5215,6.85522
"Hydroxygenkwanin",62,Done,0.188,-4.30602,"glide-grid_Sa3ANT_avrg",-4.30602,-0.63483,0,-0,-1.36184,-19.734,-10.1767,0.203854,0,-36.746,-29.9106,6.67871
"Isoginkgetin",63,Done,0.156,-3.9376,"glide-grid_Sa3ANT_avrg",-3.9376,-0.728094,-0.455242,-0,0,-32.1372,-8.37168,0.108345,0,-45.0184,-40.5089,12.2485
"Isoginkgetin",64,Done,0.172,-3.9376,"glide-grid_Sa3ANT_avrg",-3.9376,-0.728094,-0.455242,-0,0,-32.1372,-8.37168,0.108345,0,-45.0184,-40.5089,12.2485
"Isoginkgetin",65,Done,0.219,-3.9376,"glide-grid_Sa3ANT_avrg",-3.9376,-0.728094,-0.455242,-0,0,-32.1372,-8.37168,0.108345,0,-45.0184,-40.5089,12.2485
"Chrysosplenetin",66,Done,0.25,-3.53571,"glide-grid_Sa3ANT_avrg",-3.53571,-0.272696,-0.0356549,-0,-0.856763,-33.7243,-5.48242,0.137977,0,-47.4048,-39.2067,2.52563
"Bilobetin",67,Done,0.187,-4.18837,"glide-grid_Sa3ANT_avrg",-4.18837,-0.740076,-0.546813,-0,0,-32.7397,-9.31364,0.13255,0,-48.2648,-42.0533,9.5081
"Bilobetin",68,Done,0.219,-4.18837,"glide-grid_Sa3ANT_avrg",-4.18837,-0.740076,-0.546813,-0,0,-32.7397,-9.31364,0.13255,0,-48.2648,-42.0533,9.5081
"Bilobetin",69,Done,0.265,-4.18837,"glide-grid_Sa3ANT_avrg",-4.18837,-0.740076,-0.546813,-0,0,-32.7397,-9.31364,0.13255,0,-48.2648,-42.0533,9.5081
"Apigenin 7-Glucuronide",70,Done,0.219,-4.55615,"glide-grid_Sa3ANT_avrg",-4.55615,0,-0.341483,-0,-0.372593,-29.1793,-17.2879,0.302625,-0.0925529,-59.2639,-46.4672,8.28751
"Sciadopitysin",71,"GRID-ENERGY MIN FAILED",0.188,,,,,,,,,,,,,,
"Sciadopitysin",72,"GRID-ENERGY MIN FAILED",0.172,,,,,,,,,,,,,,
"Afzelin",73,Done,0.265,-4.84528,"glide-grid_Sa3ANT_avrg",-4.86908,-0.510212,-0.388021,-0,-0.961062,-14.9747,-16.7917,0.319304,-0.0615859,-38.4775,-31.7665,4.98065
"Afzelin",74,Done,0.281,-4.84528,"glide-grid_Sa3ANT_avrg",-4.86908,-0.510212,-0.388021,-0,-0.961062,-14.9747,-16.7917,0.319304,-0.0615859,-38.4775,-31.7665,4.98065
"Pinostrobin",75,Done,0.157,-4.04789,"glide-grid_Sa3ANT_avrg",-4.04789,-0.434386,0,-0,-1.56627,-25.02,-6.39767,0.244806,-0.0813907,-38.8052,-31.4176,3.04436
"Isoschaftoside",76,Done,0.375,-4.06084,"glide-grid_Sa3ANT_avrg",-4.09484,-0.945356,0,-0,-0.05,-7.13506,-19.465,0.177016,0,-22.8322,-26.6,8.35974
"Isoschaftoside",77,Done,0.406,-5.5047,"glide-grid_Sa3ANT_avrg",-5.5387,-0.576828,-0.642987,-0,0,-10.7972,-26.3736,0.177016,0,-26.9615,-37.1708,21.3836
"Pinostrobin",78,Done,0.109,-4.04789,"glide-grid_Sa3ANT_avrg",-4.04789,-0.434386,0,-0,-1.56627,-25.02,-6.39767,0.244806,-0.0813907,-38.8052,-31.4176,3.04436
"Isoquercitrin",79,Done,0.344,-2.21443,"glide-grid_Sa3ANT_avrg",-2.23823,-0.0426481,-0.0196974,-0,-0.742889,3.7701,-12.7261,0.373927,-0.0865116,-5.04099,-8.95601,10.075
"Isoquercitrin",80,Done,0.313,10000,"glide-grid_Sa3ANT_avrg",10000,-0.00402004,0,-0,-0.742889,21.9597,-8.785,0.373927,-0.096379,10000,13.1747,13.7408
"Vincetoxicoside B",81,Done,0.234,-4.04796,"glide-grid_Sa3ANT_avrg",-4.04796,-0.216851,0,-0,-0.351976,-33.2506,-13.8416,0.298927,-0.0392905,-55.0736,-47.0922,12.3062
"Dichotomitin",82,Done,0.156,-3.97093,"glide-grid_Sa3ANT_avrg",-3.97093,-0.260516,-0.00442513,-0,-0.966143,-30.0445,-9.20115,0.149201,-0.00664852,-47.6818,-39.2456,4.82493
"Complanatuside",83,"NO POSES STORED FOR LIGAND",0.734,,,,,,,,,,,,,,
"Neoliquiritin",84,Done,0.235,-4.69435,"glide-grid_Sa3ANT_avrg",-4.69435,-0.506612,-0.157998,-0,-0.625436,-34.0544,-12.7858,0.316285,-0.1,-57.9431,-46.8402,9.53042
"Oroxin B",85,Done,0.875,-4.96085,"glide-grid_Sa3ANT_avrg",-4.96085,-0.0258433,-0.0761159,-0,0,-34.0664,-21.5167,0.212229,-0.140294,-71.4917,-55.5831,13.0305
"Prudomestin",86,Done,0.188,-3.59015,"glide-grid_Sa3ANT_avrg",-3.61395,-0.43107,-0.0779708,-0,-1.15712,-22.7207,-6.56091,0.17239,0,-34.4574,-29.2817,5.78691
"Prudomestin",87,Done,0.218,-3.59015,"glide-grid_Sa3ANT_avrg",-3.61395,-0.43107,-0.0779708,-0,-1.15712,-22.7207,-6.56091,0.17239,0,-34.4574,-29.2817,5.78691
" 7,4'-Di-O-Methylapigenin",88,Done,0.157,-3.7313,"glide-grid_Sa3ANT_avrg",-3.7313,-0.382722,-0.32,-0,-1.3753,-25.5424,-3.88251,0.206219,0,-34.7856,-29.4249,4.13641
"Prunin",89,Done,0.328,-4.11433,"glide-grid_Sa3ANT_avrg",-4.11433,-0.700929,0,-0,-0.505568,-31.2601,-11.1133,0.422165,-0.1,-50.9578,-42.3734,7.77051
"4',7-Dimethoxyisoflavone",90,Done,0.125,-2.96296,"glide-grid_Sa3ANT_avrg",-2.96296,-0.123586,-0.296463,-0,-1.48438,-22.312,-1.13302,0.227026,0,-22.2005,-23.445,9.08031
"Kaempferol 3-O-Gentiobioside",91,"NO POSES STORED FOR LIGAND",0.828,,,,,,,,,,,,,,
"Kaempferol 3-O-Gentiobioside",92,Done,0.781,-4.36945,"glide-grid_Sa3ANT_avrg",-4.39325,-0.389065,-0.172527,-0,-0.0450581,-15.844,-21.7661,0.270518,0,-35.0691,-37.6101,16.561
"Baimaside",93,"GRID-ENERGY MIN FAILED",0.828,,,,,,,,,,,,,,
"Baimaside",94,"GRID-ENERGY MIN FAILED",0.735,,,,,,,,,,,,,,
"Nicotiflorin",95,Done,0.609,-6.64099,"glide-grid_Sa3ANT_avrg",-6.66479,-0.718017,-0.722261,-0,0,-25.6599,-29.1173,0.170694,-0.112208,-66.7511,-54.7772,18.7815
"Nicotiflorin",96,Done,0.641,-6.61701,"glide-grid_Sa3ANT_avrg",-6.64081,-0.743355,-0.745813,-0,0,-24.1742,-29.1803,0.170694,-0.113624,-65.7479,-53.3546,19.1873
"Vicenin 2",97,Done,0.375,-3.57577,"glide-grid_Sa3ANT_avrg",-3.60997,-0.88398,0,-0,0,-11.9213,-15.4296,0.184513,0,-26.9218,-27.3509,7.93872
"Vicenin 2",98,Done,0.437,-3.57577,"glide-grid_Sa3ANT_avrg",-3.60997,-0.88398,0,-0,0,-11.9213,-15.4296,0.184513,0,-26.9218,-27.3509,7.93872
"Liquiritin Apioside",99,Done,1.125,-4.36444,"glide-grid_Sa3ANT_avrg",-4.36444,-0.00243366,-0.172328,-0,-0.0198155,-24.756,-21.8714,0.409792,-0.0611495,-55.6389,-46.6273,14.1307
"Mirificin",100,Done,1.328,-3.83399,"glide-grid_Sa3ANT_avrg",-3.83399,-0.476201,-0.159996,-0,0,-35.6778,-11.5146,0.413277,-0.1,-54.1958,-47.1924,11.2972
"Mirificin",101,Done,1.282,-3.83399,"glide-grid_Sa3ANT_avrg",-3.83399,-0.476201,-0.159996,-0,0,-35.6778,-11.5146,0.413277,-0.1,-54.1958,-47.1924,11.2972
"Prunin",102,Done,0.359,-4.11433,"glide-grid_Sa3ANT_avrg",-4.11433,-0.700929,0,-0,-0.505568,-31.2601,-11.1133,0.422165,-0.1,-50.9578,-42.3734,7.77051
"Puerarin 6''-O-Xyloside",103,Done,0.375,-4.53918,"glide-grid_Sa3ANT_avrg",-4.53918,-0.298661,-0.124975,-0,-0.00424402,-18.9781,-22.6898,0.241078,0,-51.7475,-41.6679,4.90553
"Puerarin 6''-O-Xyloside",104,Done,0.375,-4.53918,"glide-grid_Sa3ANT_avrg",-4.53918,-0.298661,-0.124975,-0,-0.00424402,-18.9781,-22.6898,0.241078,0,-51.7475,-41.6679,4.90553
"Plantagoside",105,Done,0.375,-5.58736,"glide-grid_Sa3ANT_avrg",-5.58736,-0.262232,-0.242241,-0,-0.229144,-28.6712,-24.9753,0.370986,-0.0448729,-71.9772,-53.6465,12.3463
"Plantagoside",106,Done,0.344,-5.58736,"glide-grid_Sa3ANT_avrg",-5.58736,-0.262232,-0.242241,-0,-0.229144,-28.6712,-24.9753,0.370986,-0.0448729,-71.9772,-53.6465,12.3463
"Plantagoside",107,Done,0.39,-5.58736,"glide-grid_Sa3ANT_avrg",-5.58736,-0.262232,-0.242241,-0,-0.229144,-28.6712,-24.9753,0.370986,-0.0448729,-71.9772,-53.6465,12.3463
"Prunin",108,Done,0.235,-4.73382,"glide-grid_Sa3ANT_avrg",-4.73382,-0.0501169,-0.225322,-0,-0.447318,-27.0909,-19.7491,0.422165,-0.116316,-62.0709,-46.84,7.30848
" 4',7-Di-O-Methylnaringenin",109,Done,0.156,-3.43473,"glide-grid_Sa3ANT_avrg",-3.43473,-0.551739,0,-0,-1.36155,-26.7163,-1.92951,0.203803,-0.1,-31.7354,-28.6458,5.84148
"Guaijaverin",110,Done,0.328,-4.90874,"glide-grid_Sa3ANT_avrg",-4.93254,-0.303928,-0.185144,-0,-0.447611,-7.37941,-25.9049,0.31668,-0.0578328,-40.2865,-33.2843,7.45481
"Guaijaverin",111,Done,0.313,-4.90874,"glide-grid_Sa3ANT_avrg",-4.93254,-0.303928,-0.185144,-0,-0.447611,-7.37941,-25.9049,0.31668,-0.0578328,-40.2865,-33.2843,7.45481
"(2S)-2'-Methoxykurarinone",112,Done,0.25,-2.99824,"glide-grid_Sa3ANT_avrg",-2.99824,-0.212033,-0.32,-0,-0.323595,-29.4392,-8.14671,0.587892,-0.0365407,-41.7597,-37.5859,6.91691
"Leucoside",113,Done,0.703,-3.3948,"glide-grid_Sa3ANT_avrg",-3.4191,-0.561454,-0.168423,-0,0,-12.6829,-14.2692,0.272288,-0.186982,-20.2174,-26.9521,24.8117
"Leucoside",114,"NO POSES STORED FOR LIGAND",0.687,,,,,,,,,,,,,,
"Icariside I",115,Done,0.531,-4.00472,"glide-grid_Sa3ANT_avrg",-4.00472,-0.461189,0,-0,0,-34.5603,-14.7115,0.439457,-0.0482501,-55.239,-49.2718,15.102
"4',5-Dihydroxyflavone",116,Done,0.125,-4.05821,"glide-grid_Sa3ANT_avrg",-4.05821,-0.597672,-0.178619,-0,-1.67565,-28.8578,-2.90276,0.272039,0,-38.6465,-31.7606,4.0394
"Beta-Anhydroicaritin",117,Done,0.219,-3.10629,"glide-grid_Sa3ANT_avrg",-3.10629,-0.254336,0,-0,-0.89741,-25.5301,-5.46692,0.141995,0,-35.016,-30.997,5.38632
"3-O-Acetylpinobanksin",118,Done,0.219,-5.03827,"glide-grid_Sa3ANT_avrg",-5.03827,-0.524815,-0.177361,-0,-1.26621,-20.302,-15.454,0.376324,-0.113001,-45.9137,-35.756,7.56617
"3-O-Acetylpinobanksin",119,Done,0.187,-5.03827,"glide-grid_Sa3ANT_avrg",-5.03827,-0.524815,-0.177361,-0,-1.26621,-20.302,-15.454,0.376324,-0.113001,-45.9137,-35.756,7.56617
"3-O-Acetylpinobanksin",120,Done,0.25,-5.03827,"glide-grid_Sa3ANT_avrg",-5.03827,-0.524815,-0.177361,-0,-1.26621,-20.302,-15.454,0.376324,-0.113001,-45.9137,-35.756,7.56617
"Dihydrodaidzein",121,Done,0.203,-5.2551,"glide-grid_Sa3ANT_avrg",-5.2551,-0.67857,-0.456,-0,-1.66191,-25.5706,-9.61368,0.268372,-0.00640863,-45.7366,-35.1843,5.78371
"Dihydrodaidzein",122,Done,0.172,-5.2551,"glide-grid_Sa3ANT_avrg",-5.2551,-0.67857,-0.456,-0,-1.66191,-25.5706,-9.61368,0.268372,-0.00640863,-45.7366,-35.1843,5.78371
"Rhamnocitrin",123,Done,0.172,-4.16608,"glide-grid_Sa3ANT_avrg",-4.16608,-0.177391,-0.169772,-0,-1.36184,-26.2543,-8.98809,0.203854,0,-42.2675,-35.2424,8.05108
"Rhamnocitrin",124,Done,0.203,-4.16608,"glide-grid_Sa3ANT_avrg",-4.16608,-0.177391,-0.169772,-0,-1.36184,-26.2543,-8.98809,0.203854,0,-42.2675,-35.2424,8.05108
"Kaempferol 3-O-Gentiobioside",125,"NO POSES STORED FOR LIGAND",0.813,,,,,,,,,,,,,,
"Kaempferol 3-O-Gentiobioside",126,Done,0.671,-4.36945,"glide-grid_Sa3ANT_avrg",-4.39325,-0.389065,-0.172527,-0,-0.0450581,-15.844,-21.7661,0.270518,0,-35.0691,-37.6101,16.561
" Quercetin 3-O-Beta-D-Glucose-7-O-Beta-D-Gentiobioside; 2-(3,4-Dihydroxyphenyl)-5-Hydroxy-3-[(2R,3R,4S,5S,6R)-3,4,5-Trihydroxy-6-",127,Done,2.297,-6.18155,"glide-grid_Sa3ANT_avrg",-6.18155,-0.32827,-0.0261725,-0,0,-37.4401,-29.3854,0.147761,-0.102863,-78.2187,-66.8255,41.7724
" Quercetin 3-O-Beta-D-Glucose-7-O-Beta-D-Gentiobioside; 2-(3,4-Dihydroxyphenyl)-5-Hydroxy-3-[(2R,3R,4S,5S,6R)-3,4,5-Trihydroxy-6-",128,Done,2.25,-5.82885,"glide-grid_Sa3ANT_avrg",-5.82885,-0.338158,-0.00357078,-0,-0.0340138,-29.9991,-28.0511,0.147761,-0.100919,-72.5911,-58.0502,19.5994
" Quercetin 3-O-Beta-D-Glucose-7-O-Beta-D-Gentiobioside; 2-(3,4-Dihydroxyphenyl)-5-Hydroxy-3-[(2R,3R,4S,5S,6R)-3,4,5-Trihydroxy-6-",129,Done,2.406,-5.49444,"glide-grid_Sa3ANT_avrg",-5.49444,-0.253415,-0.00276676,-0,0,-25.6939,-30.7065,0.147761,-0.101321,-71.3595,-56.4004,21.0416
" Quercetin 3-O-Beta-D-Glucose-7-O-Beta-D-Gentiobioside; 2-(3,4-Dihydroxyphenyl)-5-Hydroxy-3-[(2R,3R,4S,5S,6R)-3,4,5-Trihydroxy-6-",130,Done,1.922,-5.95817,"glide-grid_Sa3ANT_avrg",-5.95817,-0.229411,-0.188522,-0,-0.00304958,-31.689,-28.7293,0.147761,-0.100495,-79.151,-60.4183,22.9628
