PC1,PC2,delta_G
-9.771619564939932,-8.00911968493155,2.7401587703960186
-9.771619564939932,4.687846101273102,2.7401587703960186
-9.771619564939932,6.194265770822806,2.7401587703960186
-9.540200521408565,4.257440481401757,2.7401587703960186
-9.308781477877194,5.333454531080118,2.7401587703960186
-9.077362434345824,0.16858709262398897,2.7401587703960377
-9.077362434345824,0.38378990255966094,2.7401587703960377
-9.077362434345824,6.194265770822806,2.7401587703960377
-9.077362434345824,7.70068544037251,2.7401587703960377
-9.077362434345824,8.991902299986542,2.7401587703960377
-8.845943390814455,3.1814264317233967,2.7401587703960186
-8.845943390814455,3.3966292416590687,2.7401587703960186
-8.845943390814455,5.54865734101579,2.7401587703960186
-8.614524347283083,1.0293983323666769,2.7401587703960186
-8.614524347283083,1.8902095721093648,2.7401587703960186
-8.614524347283083,4.472643291337429,2.740158770396039
-8.614524347283083,4.903048911208774,2.7401587703960186
-8.614524347283083,5.54865734101579,1.0113110726434025
-8.151686260220345,3.6118320515947406,2.7401587703960186
-8.151686260220345,5.54865734101579,1.0113110726434025
-8.151686260220345,5.979062960887134,2.7401587703960186
-8.151686260220345,7.055077010565494,2.7401587703960186
-7.920267216688975,1.2446011423023489,2.7401587703960284
-7.920267216688975,3.6118320515947406,1.0113110726434125
-7.920267216688975,4.472643291337429,2.740158770396049
-7.920267216688975,4.687846101273102,2.7401587703960284
-7.920267216688975,7.055077010565494,2.7401587703960284
-7.920267216688975,9.207105109922214,2.7401587703960284
-7.688848173157606,1.6750067621736928,2.7401587703960186
-7.688848173157606,2.3206151919807088,2.7401587703960186
-7.688848173157606,4.257440481401757,1.0113110726434025
-7.688848173157606,5.763860150951462,1.0113110726434025
-7.688848173157606,6.409468580758478,1.910691604933853e-14
-7.688848173157606,8.991902299986542,2.7401587703960186
-7.457429129626236,0.5989927124953329,2.7401587703960284
-7.457429129626236,2.9662236217877247,2.7401587703960284
-7.457429129626236,4.687846101273102,2.7401587703960284
-7.457429129626236,6.62467139069415,2.7401587703960284
-7.226010086094866,-9.515539354481255,2.740158770396039
-7.226010086094866,-6.072294395510502,2.7401587703960186
-7.226010086094866,0.5989927124953329,2.7401587703960186
-7.226010086094866,2.105412382045037,2.7401587703960186
-7.226010086094866,2.3206151919807088,2.7401587703960186
-7.226010086094866,2.7510208118520527,2.7401587703960186
-7.226010086094866,3.8270348615304126,2.7401587703960186
-7.226010086094866,5.333454531080118,1.0113110726434025
-7.226010086094866,5.54865734101579,2.7401587703960186
-7.226010086094866,6.409468580758478,2.7401587703960186
-7.226010086094866,6.839874200629822,2.7401587703960186
-7.226010086094866,7.055077010565494,2.7401587703960186
-6.9945910425634965,-10.376350594223943,2.7401587703960186
-6.9945910425634965,-8.00911968493155,2.7401587703960186
-6.9945910425634965,-7.578714065060206,2.7401587703960186
-6.9945910425634965,-2.4138466266040766,2.7401587703960186
-6.9945910425634965,2.105412382045037,1.0113110726434025
-6.9945910425634965,2.5358180019163807,2.7401587703960186
-6.9945910425634965,3.1814264317233967,2.7401587703960186
-6.9945910425634965,3.6118320515947406,1.0113110726434025
-6.9945910425634965,3.8270348615304126,2.7401587703960186
-6.9945910425634965,4.042237671466085,1.910691604933853e-14
-6.9945910425634965,4.903048911208774,1.0113110726434025
-6.9945910425634965,5.54865734101579,2.7401587703960186
-6.9945910425634965,7.270279820501166,2.7401587703960186
-6.9945910425634965,9.85271353972923,2.7401587703960186
-6.763171999032127,-10.591553404159615,2.7401587703960186
-6.763171999032127,-10.161147784288271,2.7401587703960186
-6.763171999032127,-8.654728114738566,2.7401587703960186
-6.763171999032127,-6.717902825317518,2.7401587703960186
